state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_DE,enrollmetric,pp_stloc_raw_DE,pp_fed_raw_DE,pp_total_raw_DE,schoolstloc_raw_DE,schoolfed_raw_DE,schooltot_raw_DE,pp_total_norm_NERDS,pp_nonpersonnel_summed_DE,pp_nonper_stloc_summed_DE,pp_nonper_fed_raw_DE,pp_per_fed_raw_DE,pp_per_stloc_raw_DE,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
DE,2018-2019,33,352,Christina School District,Bayard Middle School,1000200,1000200,8500260300000.0,100020000232,325.0,01-08,3.0,325,September Count Day,21304.38,1345.6,22649.98,6923923.5,437319.999999999,7361243.5,23806.9134673632,4932.04999999999,4133.07,546.62,798.98,17171.31,1,0,1,0,0,0,0
DE,2018-2019,33,339,Christina School District,Brader (Henry M.) Elementary School,1000200,1000200,8500260300000.0,100020000323,439.0,KG-05,2.0,439,September Count Day,18060.87,834.02,18894.89,7928721.93,366134.779999999,8294856.71,20051.8234673632,2624.85999999999,2253.41,462.57,371.45,15807.46,1,0,1,0,0,0,0
DE,2018-2019,33,538,Christina School District,Brennen School (The),1000200,1000200,8500260300000.0,100020000305,424.0,PK-12,4.0,424,September Count Day,85902.29,1679.48,87581.77,36422570.96,712099.52,37134670.48,88738.7034673633,18695.9499999999,18033.35,1016.88,662.6,67868.94,1,0,1,0,0,0,0
DE,2018-2019,33,310,Christina School District,Brookside Elementary School,1000200,1000200,8500260300000.0,100020000231,291.0,KG-05,2.0,291,September Count Day,19694.6099999999,1116.6,20811.21,5731131.50999999,324930.6,6056062.10999999,21968.1434673632,3211.63,2664.85,569.82,546.78,17029.76,1,0,1,0,0,0,0
DE,2018-2019,33,390,Christina School District,Christiana High School,1000200,1000200,8500260300000.0,100020000240,927.0,06-12,4.0,927,September Count Day,21480.28,691.11,22171.39,19912219.56,640658.97,20552878.53,23328.3234673632,4702.32,4320.21,309,382.11,17160.07,1,0,1,0,0,0,0
DE,2018-2019,33,545,Christina School District,Christina Early Education Center,1000200,1000200,8500260300000.0,100020000349,305.0,PK-PK,1.0,305,September Count Day,31251.28,1326.13,32577.41,9531640.4,404469.65,9936110.05,33734.3434673632,4900.71,4266.38,691.8,634.33,26984.9,1,0,1,0,0,1,0
DE,2018-2019,33,540,Christina School District,Delaware School for the Deaf School (DSD),1000200,1000200,8500260300000.0,100020000210,102.0,PK-12,4.0,102,September Count Day,121467.56,2243.6,123711.16,12389691.12,228847.199999999,12618538.32,124868.093467363,21622.95,20965.97,1586.62,656.98,100501.59,1,0,1,0,0,0,0
DE,2018-2019,33,537,Christina School District,Douglass School,1000200,1000200,8500260300000.0,100020000010,69.0,01-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,33,318,Christina School District,Downes (John R.) Elementary School,1000200,1000200,8500260300000.0,100020000228,508.0,KG-05,2.0,508,September Count Day,14107,636.369999999999,14743.37,7166356,323275.959999999,7489631.96,15900.3034673632,2074.88,1767.85,329.34,307.03,12339.15,1,0,1,0,0,0,0
DE,2018-2019,33,356,Christina School District,Elbert-Palmer Elementary School,1000200,1000200,8500260300000.0,100020000325,,,,244,September Count Day,17563.28,1299.44,18862.72,4285440.31999999,317063.36,4602503.68,20019.6534673633,3390.58,2857.89,766.75,532.69,14705.39,1,0,1,0,0,0,0
DE,2018-2019,33,320,Christina School District,Gallaher (Robert S.) Elementary School,1000200,1000200,8500260300000.0,100020000312,547.0,KG-05,2.0,547,September Count Day,14060.65,886.79,14947.44,7691175.55,485074.13,8176249.68,16104.3734673632,2258.86,1916.61,544.54,342.25,12144.04,1,0,1,0,0,0,0
DE,2018-2019,33,372,Christina School District,Gauger-Cobbs Middle School,1000200,1000200,8500260300000.0,100020000236,967.0,06-08,3.0,967,September Count Day,15808.47,564.81,16373.28,15286790.49,546171.269999999,15832961.76,17530.2134673632,2847.73,2561.84,278.92,285.89,13246.63,1,0,1,0,0,0,0
DE,2018-2019,33,392,Christina School District,Glasgow High School,1000200,1000200,8500260300000.0,100020000239,753.0,09-12,4.0,753,September Count Day,20060.86,739.12,20799.98,15105827.58,556557.36,15662384.94,21956.9134673632,4629.86,4229.01,338.27,400.85,15831.85,1,0,1,0,0,0,0
DE,2018-2019,33,314,Christina School District,Jones (Albert H.) Elementary School,1000200,1000200,8500260300000.0,100020000229,355.0,KG-05,2.0,355,September Count Day,17235.1,948.05,18183.15,6118460.5,336557.75,6455018.25,19340.0834673633,2585.16,2200.01,562.9,385.15,15035.09,1,0,1,0,0,0,0
DE,2018-2019,33,321,Christina School District,Keene (William B.) Elementary School,1000200,1000200,8500260300000.0,100020000117,540.0,KG-05,2.0,540,September Count Day,15445.9199999999,722.839999999999,16168.76,8340796.79999999,390333.6,8731130.4,17325.6934673633,2292.68,1938.6,368.76,354.08,13507.32,1,0,1,0,0,0,0
DE,2018-2019,33,374,Christina School District,Kirk (George V.) Middle School,1000200,1000200,8500260300000.0,100020000235,664.0,06-08,3.0,664,September Count Day,16053.84,898.579999999999,16952.42,10659749.76,596657.12,11256406.8799999,18109.3534673632,3378.65,2952.58,472.51,426.07,13101.26,1,0,1,0,0,0,0
DE,2018-2019,33,322,Christina School District,Leasure (May B.) Elementary School,1000200,1000200,8500260300000.0,100020000224,425.0,KG-05,2.0,425,September Count Day,19459.52,861.24,20320.76,8270296,366027,8636323,21477.6934673632,4193.24,3815.12,483.12,378.12,15644.4,1,0,1,0,0,0,0
DE,2018-2019,33,324,Christina School District,Maclary (R. Elisabeth) Elementary School,1000200,1000200,8500260300000.0,100020000223,315.0,KG-05,2.0,315,September Count Day,20883.18,1015.14,21898.32,6578201.7,319769.1,6897970.8,23055.2534673632,3305.12999999999,2884.02999999999,594.04,421.1,17999.15,1,0,1,0,0,0,0
DE,2018-2019,33,312,Christina School District,Marshall (Thurgood) Elementary School,1000200,1000200,8500260300000.0,100020000005,864.0,KG-05,2.0,864,September Count Day,13222.74,480.8,13703.54,11424447.36,415411.2,11839858.56,14860.4734673632,1850.69,1627.99,258.1,222.7,11594.75,1,0,1,0,0,0,0
DE,2018-2019,33,326,Christina School District,McVey (Joseph M.) Elementary School,1000200,1000200,8500260300000.0,100020000221,361.0,KG-05,2.0,361,September Count Day,17997.25,1049.16,19046.41,6497007.25,378746.76,6875754.01,20203.3434673632,2550.37,2152.92,651.71,397.45,15844.33,1,0,1,0,0,0,0
DE,2018-2019,33,394,Christina School District,Newark High School,1000200,1000200,8500260300000.0,100020000238,1028.0,09-12,4.0,1028,September Count Day,19230.42,816.04,20046.46,19768871.7599999,838889.12,20607760.88,21203.3934673632,4339.38,3960.34,437,379.04,15270.0799999999,1,0,1,0,0,0,0
DE,2018-2019,33,327,Christina School District,Oberle (William) Elementary School,1000200,1000200,8500260300000.0,100020000343,654.0,KG-05,2.0,654,September Count Day,14389.1899999999,837.06,15226.25,9410530.26,547437.24,9957967.5,16383.1834673632,2355.56,2042.8,524.3,312.76,12346.39,1,0,1,0,0,0,0
DE,2018-2019,33,358,Christina School District,Pulaski (Casimir) Elementary School,1000200,1000200,8500260300000.0,100020000220,,,,264,September Count Day,18545.25,1062.1,19607.35,4895946,280394.399999999,5176340.39999999,20764.2834673632,3404.29,2995.79,653.6,408.5,15549.46,1,0,1,0,0,0,0
DE,2018-2019,33,354,Christina School District,Pyle (Sarah) Academy,1000200,1000200,8500260300000.0,100020000227,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,33,376,Christina School District,Shue-Medill Middle School,1000200,1000200,8500260300000.0,100020000234,830.0,06-08,3.0,830,September Count Day,15364.69,584.62,15949.31,12752692.7,485234.6,13237927.2999999,17106.2434673632,2919.09,2601.02,266.55,318.07,12763.67,1,0,1,0,0,0,0
DE,2018-2019,33,330,Christina School District,Smith (Jennie E.) Elementary School,1000200,1000200,8500260300000.0,100020000218,496.0,KG-05,2.0,496,September Count Day,14501.99,804.05,15306.04,7192987.04,398808.8,7591795.84,16462.9734673633,2159.12,1829.11,474.04,330.01,12672.88,1,0,1,0,0,0,0
DE,2018-2019,33,362,Christina School District,Stubbs (Frederick Douglass) Elementary School,1000200,1000200,8500260300000.0,100020000217,264.0,PK-KG,1.0,264,September Count Day,18643.32,4271.17,22914.49,4921836.47999999,1127588.88,6049425.36,24071.4234673633,7557.77,4911.98,1625.38,2645.79,13731.34,1,0,1,0,0,0,0
DE,2018-2019,33,332,Christina School District,West Park Place Elementary School,1000200,1000200,8500260300000.0,100020000316,338.0,KG-05,2.0,338,September Count Day,15559.96,742.53,16302.49,5259266.48,250975.139999999,5510241.62,17459.4234673632,2185.02,1892.61,450.12,292.41,13667.35,1,0,1,0,0,0,0
DE,2018-2019,33,334,Christina School District,Wilson (Etta J.) Elementary School,1000200,1000200,8500260300000.0,100020000214,298.0,KG-05,2.0,298,September Count Day,16953.51,1184.84,18138.35,5052145.98,353082.32,5405228.3,19295.2834673632,3053.18999999999,2518.74,650.39,534.45,14434.77,1,0,1,0,0,0,0
DE,2018-2019,34,470,Colonial School District,Bedford (Gunning) Middle School,1000230,1000230,8500260400000.0,100023000208,1054.0,06-08,3.0,1054,September Count Day,12028.22,546.51,12574.73,12677743.8799999,576021.54,13253765.42,12678.1162230761,2183.02,1934.2,297.69,248.82,10094.02,1,0,1,0,0,0,0
DE,2018-2019,34,410,Colonial School District,Carrie Downie Elementary School,1000230,1000230,8500260400000.0,100023000205,401.0,KG-05,2.0,401,September Count Day,13915.85,402.52,14318.37,5580255.85,161410.52,5741666.37,14421.7562230761,2171.73,2045.14999999999,275.94,126.58,11870.7,1,0,1,0,0,0,0
DE,2018-2019,34,412,Colonial School District,Castle Hills Elementary School,1000230,1000230,8500260400000.0,100023000204,598.0,KG-05,2.0,598,September Count Day,14510.22,814.44,15324.66,8677111.56,487035.12,9164146.68,15428.0462230761,2511.93,1983.65,286.16,528.28,12526.57,1,0,1,0,0,0,0
DE,2018-2019,34,456,Colonial School District,Eisenberg (Harry O.) Elementary School,1000230,1000230,8500260400000.0,100023000200,508.0,KG-05,2.0,508,September Count Day,14094.71,694.25,14788.96,7160112.68,352679,7512791.68,14892.3462230761,2740.39,2348.8,302.66,391.59,11745.91,1,0,1,0,0,0,0
DE,2018-2019,34,514,Colonial School District,Leach (John G.) School,1000230,1000230,8500260400000.0,100023000196,83.0,PK-12,4.0,83,September Count Day,118389.709999999,4783.34,123173.05,9826345.93,397017.22,10223363.15,123276.436223076,29154.15,26272.29,1901.48,2881.86,92117.42,1,0,1,0,0,0,0
DE,2018-2019,34,476,Colonial School District,McCullough (Calvin R. ) Middle School,1000230,1000230,8500260400000.0,100023000271,768.0,06-08,3.0,768,September Count Day,14074.35,669.08,14743.43,10809100.8,513853.44,11322954.24,14846.8162230761,2362.69,1991.72,298.11,370.97,12082.63,1,0,1,0,0,0,0
DE,2018-2019,34,432,Colonial School District,New Castle Elementary School,1000230,1000230,8500260400000.0,100023000366,517.0,KG-05,2.0,517,September Count Day,14218.69,676.609999999999,14895.3,7351062.73,349807.369999999,7700870.1,14998.6862230761,2537.43,2197.15,336.33,340.28,12021.54,1,0,1,0,0,0,0
DE,2018-2019,34,490,Colonial School District,Penn (William) High School,1000230,1000230,8500260400000.0,100023000209,2186.0,09-12,4.0,2186,September Count Day,13517.46,701.36,14218.82,29549167.56,1533172.96,31082340.52,14322.2062230761,2597.02,2332.35,436.69,264.67,11185.11,1,0,1,0,0,0,0
DE,2018-2019,34,418,Colonial School District,Pleasantville Elementary School,1000230,1000230,8500260400000.0,100023000198,405.0,KG-05,2.0,405,September Count Day,16424.11,672.24,17096.35,6651764.55,272257.2,6924021.74999999,17199.7362230761,2421.25,2056.14,307.13,365.11,14367.97,1,0,1,0,0,0,0
DE,2018-2019,34,474,Colonial School District,Read (George) Middle School,1000230,1000230,8500260400000.0,100023000206,788.0,06-08,3.0,788,September Count Day,14263.68,1450.98,15714.66,11239779.84,1143372.24,12383152.08,15818.0462230761,3441.89,2485.35,494.44,956.54,11778.33,1,0,1,0,0,0,0
DE,2018-2019,34,427,Colonial School District,Southern Elementary School,1000230,1000230,8500260400000.0,100023000118,858.0,KG-05,2.0,858,September Count Day,20052.8199999999,1249.58,21302.4,17205319.5599999,1072139.64,18277459.2,21405.7862230762,3661.58,2840.47,428.47,821.11,17212.35,1,0,1,0,0,0,0
DE,2018-2019,34,450,Colonial School District,The Colwyck Center,1000230,1000230,8500260400000.0,100023000203,146.0,PK-PK,1.0,146,September Count Day,44406.5099999999,3240.38,47646.89,6483350.45999999,473095.48,6956445.93999999,47750.2762230761,8340.47,6771.84,1671.75,1568.63,37634.67,1,0,1,0,0,1,0
DE,2018-2019,34,522,Colonial School District,The Wallace Wallin School,1000230,1000230,8500260400000.0,100023000378,119.0,07-12,4.0,119,September Count Day,30153.27,1877.43,32030.7,3588239.13,223414.17,3811653.3,32134.0862230762,4656.23,3631.32,852.52,1024.91,26521.95,1,0,1,0,0,0,0
DE,2018-2019,34,422,Colonial School District,Wilbur (Kathleen H.) Elementary,1000230,1000230,8500260400000.0,100023000237,1151.0,KG-05,2.0,1151,September Count Day,12400.03,644.8,13044.83,14272434.53,742164.799999999,15014599.33,13148.2162230761,2123.25,1738.48,260.03,384.77,10661.55,1,0,1,0,0,0,0
DE,2018-2019,34,420,Colonial School District,Wilmington Manor Elementary School,1000230,1000230,8500260400000.0,100023000197,307.0,KG-05,2.0,307,September Count Day,16426.57,392.27,16818.84,5042956.99,120426.89,5163383.88,16922.2262230761,2143.08,2047.88,297.07,95.2,14378.6899999999,1,0,1,0,0,0,0
DE,2018-2019,37,730,Delmar School District,Delmar High School,1000270,1000270,8500350700000.0,100027000080,656.0,09-12,4.0,656,September Count Day,11007.87,334.97,11342.84,7221162.72,219740.32,7440903.04,11621.3667479281,1867.58,1644.12,111.51,223.46,9363.75,1,0,1,0,0,0,0
DE,2018-2019,37,739,Delmar School District,Delmar Middle Level ILC,1000270,1000270,8500350700000.0,100027000386,8.0,06-08,3.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,37,733,Delmar School District,Delmar Middle School,1000270,1000270,8500350700000.0,100027000078,693.0,05-08,3.0,693,September Count Day,8935.82,663.829999999999,9599.65,6192523.26,460034.189999999,6652557.45,9878.17674792813,1565.81,1255,353.02,310.81,7680.82,1,0,1,0,0,0,0
DE,2018-2019,9604,4040,Early College High School at Del State,Early College High School at Del State,1000055,1000055,,100005500363,393.0,09-12,4.0,393,September Count Day,9608.94,578.56,10187.5,3776313.42,227374.08,4003687.5,10005.0890585242,4114.68,3920.88,384.76,193.8,5688.06,1,0,1,0,0,0,0
DE,2018-2019,72,571,East Side Charter School,East Side Charter School,1000006,1000006,,100000600017,422.0,KG-08,3.0,422,September Count Day,16365.2599999999,1727.3,18092.56,6906139.72,728920.6,7635060.32,18149.2890995261,5740.44,4478.41,465.27,1262.03,11886.85,1,0,1,0,0,0,0
DE,2018-2019,76,575,Edison (Thomas A.) Charter School,Edison (Thomas A.) Charter School,1000010,1000010,,100001000079,730.0,KG-08,3.0,730,September Count Day,10762.24,1492.25,12254.49,7856435.2,1089342.5,8945777.7,12147.9452054795,4465.09,3533.33,560.49,931.76,7228.91,1,0,1,0,0,0,0
DE,2018-2019,9607,4055,First State Military Academy,First State Military Academy,1000057,1000057,,100005700368,436.0,09-12,4.0,436,September Count Day,12017.35,461.19,12478.54,5239564.6,201078.84,5440643.44,11924.3119266055,4301.21,4119.47,279.45,181.74,7897.87999999999,1,0,1,0,0,0,0
DE,2018-2019,9606,4050,First State Montessori Academy,First State Montessori Academy,1000054,1000054,,100005400362,560.0,KG-08,3.0,560,September Count Day,12843.11,351.04,13194.15,7192141.6,196582.4,7388724,14053.5714285714,4864.70999999999,4525.38999999999,11.72,339.32,8317.72,1,0,1,0,0,0,0
DE,2018-2019,9612,4080,Freire Charter School Wilmington,Freire Charter School,1000059,1000059,,100005900372,479.0,08-12,4.0,479,September Count Day,12225.75,1504.34,13730.09,5856134.25,720578.86,6576713.11,14215.0313152401,7950.53,6609.14,162.95,1341.39,5616.61,1,0,1,0,0,0,0
DE,2018-2019,92,543,Gateway Lab School,Gateway Lab School,1000052,1000052,,100005200346,172.0,03-08,3.0,172,September Count Day,27201.52,994.369999999999,28195.89,4678661.44,171031.639999999,4849693.08,28238.3720930233,11788.16,11235.48,441.69,552.68,15966.04,1,0,1,0,0,0,0
DE,2018-2019,9611,4075,Great Oaks Charter School,Great Oaks Charter School,1000062,1000062,,100006200373,440.0,06-10,4.0,440,September Count Day,14682.0099999999,1710.69,16392.7,6460084.39999999,752703.6,7212788,16643.1818181818,9525.63,8189.87,374.93,1335.76,6492.13999999999,1,0,1,0,0,0,0
DE,2018-2019,36,689,Indian River School District,Carver (G.W.) Educational Center,1000680,1000680,8500300100000.0,100068000065,48.0,04-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,36,732,Indian River School District,Clayton (John M.) Elementary School,1000680,1000680,8500300100000.0,100068000082,553.0,KG-05,2.0,553,September Count Day,14976.4899999999,878.15,15854.64,8281998.96999999,485616.95,8767615.92,16011.7321965591,2405.71,1864.98,337.42,540.73,13111.5099999999,1,0,1,0,0,0,0
DE,2018-2019,36,738,Indian River School District,East Millsboro Elementary School,1000680,1000680,8500300100000.0,100068000081,864.0,KG-05,2.0,864,September Count Day,12082.47,686.95,12769.42,10439254.08,593524.8,11032778.88,12926.5121965591,1914.35,1502.51,275.11,411.84,10579.96,1,0,1,0,0,0,0
DE,2018-2019,36,750,Indian River School District,Ennis (Howard T.) School,1000680,1000680,8500300100000.0,100068000084,134.0,PK-12,4.0,134,September Count Day,106921.37,1417.15999999999,108338.53,14327463.58,189899.439999999,14517363.02,108495.622196559,19322.2899999999,18666.8799999999,761.75,655.41,88254.4899999999,1,0,1,0,0,0,0
DE,2018-2019,36,734,Indian River School District,Georgetown Elementary School,1000680,1000680,8500300100000.0,100068000083,837.0,PK-05,2.0,837,September Count Day,12881.1899999999,1175.52,14056.71,10781556.03,983910.24,11765466.27,14213.8021965591,2142.32,1419.21,452.41,723.11,11461.98,1,0,1,0,0,0,0
DE,2018-2019,36,691,Indian River School District,Georgetown Kindergarten Center,1000680,1000680,8500300100000.0,100068000376,,,,276,September Count Day,12357.71,880.78,13238.49,3410727.96,243095.28,3653823.23999999,13395.5821965591,1519.18,878.15,239.75,641.03,11479.56,1,0,1,0,0,0,0
DE,2018-2019,36,743,Indian River School District,Georgetown Middle School,1000680,1000680,8500300100000.0,100068000245,793.0,06-08,3.0,793,September Count Day,12701.41,740.14,13441.55,10072218.1299999,586931.02,10659149.1499999,13598.6421965591,2374.6,1892.23,257.77,482.37,10809.18,1,0,1,0,0,0,0
DE,2018-2019,36,746,Indian River School District,Indian River High School,1000680,1000680,8500300100000.0,100068000085,950.0,09-12,4.0,950,September Count Day,16764.85,667.569999999999,17432.42,15926607.4999999,634191.499999999,16560798.9999999,17589.5121965591,3440.49,3085.89999999999,312.98,354.59,13678.9499999999,1,0,1,0,0,0,0
DE,2018-2019,36,745,Indian River School District,Indian River Intensive Learning Center,1000680,1000680,8500300100000.0,100068000384,61.0,PK-PK,1.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,36,690,Indian River School District,Long Neck Elementary School,1000680,1000680,8500300100000.0,100068000074,757.0,KG-05,2.0,757,September Count Day,11074,857.98,11931.98,8383018,649490.86,9032508.86,12089.0721965591,2048.14,1465.44,275.28,582.7,9608.56,1,0,1,0,0,0,0
DE,2018-2019,36,736,Indian River School District,Lord Baltimore Elementary School,1000680,1000680,8500300100000.0,100068000086,681.0,KG-05,2.0,681,September Count Day,12107.4099999999,631.2,12738.61,8245146.20999999,429847.2,8674993.41,12895.7021965591,1692.46,1306.94,245.68,385.52,10800.47,1,0,1,0,0,0,0
DE,2018-2019,36,741,Indian River School District,Millsboro Middle School,1000680,1000680,8500300100000.0,100068000303,752.0,06-08,3.0,752,September Count Day,13351.38,695.069999999999,14046.45,10040237.76,522692.639999999,10562930.4,14203.5421965591,2434.55,2004.03,264.55,430.52,11347.3499999999,1,0,1,0,0,0,0
DE,2018-2019,36,692,Indian River School District,North Georgetown Elementary School,1000680,1000680,8500300100000.0,100068000067,770.0,PK-05,2.0,770,September Count Day,12451.6199999999,937.58,13389.2,9587747.39999999,721936.6,10309684,13546.2921965591,2470.51,1832.3,299.37,638.21,10619.32,1,0,1,0,0,0,0
DE,2018-2019,36,742,Indian River School District,Selbyville Middle School,1000680,1000680,8500300100000.0,100068000087,740.0,06-08,3.0,740,September Count Day,13681.24,755.04,14436.28,10124117.6,558729.6,10682847.2,14593.3721965591,2590.41,2160.77,325.4,429.64,11520.47,1,0,1,0,0,0,0
DE,2018-2019,36,740,Indian River School District,Showell (Phillip C.) Elementary School,1000680,1000680,8500300100000.0,100068000088,348.0,KG-05,2.0,348,September Count Day,14756.96,1156.88,15913.84,5135422.08,402594.24,5538016.32,16070.9321965591,2890.39,2028.66,295.15,861.73,12728.3,1,0,1,0,0,0,0
DE,2018-2019,36,749,Indian River School District,Southern Delaware School of the Arts,1000680,1000680,8500300100000.0,100068000075,472.0,KG-08,3.0,472,September Count Day,13166.41,372.7,13539.11,6214545.52,175914.4,6390459.92,13696.2021965591,1926.24,1700.84,147.3,225.4,11465.57,1,0,1,0,0,0,0
DE,2018-2019,36,748,Indian River School District,Sussex Central High School,1000680,1000680,8500300100000.0,100068000090,1661.0,09-12,4.0,1661,September Count Day,13956.76,627.57,14584.33,23182178.36,1042393.77,24224572.13,14741.4221965591,2253.34,2032.24,406.47,221.1,11924.52,1,0,1,0,0,0,0
DE,2018-2019,82,581,Kuumba Academy Charter School,Kuumba Academy Charter School,1000014,1000014,,100001400106,661.0,KG-08,3.0,661,September Count Day,13124.82,1499.52,14624.34,8675506.02,991182.72,9666688.74,14624.810892587,6262.6,4847.93,84.85,1414.67,8276.89,1,0,1,0,0,0,0
DE,2018-2019,15,664,Lake Forest School District,Chipman (W.T.) Middle School,1000790,1000790,8500100300000.0,100079000098,911.0,06-08,3.0,911,September Count Day,10486.37,456.429999999999,10942.8,9553083.07,415807.73,9968890.79999999,11117.9464949279,2276.33,2008.24,188.34,268.09,8478.13,1,0,1,0,0,0,0
DE,2018-2019,15,663,Lake Forest School District,Delaware Early Childhood Center,1000790,1000790,8500100300000.0,100079000383,42.0,PK-PK,1.0,42,September Count Day,10270.91,239.78,10510.69,431378.22,10070.76,441448.98,10685.8364949279,2882.68999999999,2786.06999999999,143.16,96.62,7484.84,1,0,1,0,0,0,0
DE,2018-2019,15,669,Lake Forest School District,Lake Forest Central Elementary School,1000790,1000790,8500100300000.0,100079000077,644.0,04-05,2.0,644,September Count Day,11260.31,440.83,11701.14,7251639.64,283894.52,7535534.15999999,11876.2864949279,1964.21,1712.15,188.77,252.06,9548.16,1,0,1,0,0,0,0
