state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_DE,enrollmetric,pp_stloc_raw_DE,pp_fed_raw_DE,pp_total_raw_DE,schoolstloc_raw_DE,schoolfed_raw_DE,schooltot_raw_DE,pp_total_norm_NERDS,pp_nonpersonnel_summed_DE,pp_nonper_stloc_summed_DE,pp_nonper_fed_raw_DE,pp_per_fed_raw_DE,pp_per_stloc_raw_DE,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
DE,2018-2019,15,658,Lake Forest School District,Lake Forest East Elementary School,1000790,1000790,8500100300000.0,100079000094,298.0,KG-03,2.0,298,September Count Day,13966.0999999999,1242.54,15208.64,4161897.79999999,370276.92,4532174.72,15383.7864949279,2907.32,1969.62,304.84,937.7,11996.48,1,0,1,0,0,0,0
DE,2018-2019,15,665,Lake Forest School District,Lake Forest High School,1000790,1000790,8500100300000.0,100079000095,886.0,09-12,4.0,886,September Count Day,12652.33,571.96,13224.29,11209964.38,506756.56,11716720.94,13399.4364949279,2716.2,2411.22,266.98,304.98,10241.1099999999,1,0,1,0,0,0,0
DE,2018-2019,15,660,Lake Forest School District,Lake Forest North Elementary School,1000790,1000790,8500100300000.0,100079000096,517.0,PK-03,2.0,517,September Count Day,12252.09,1412.06,13664.15,6334330.53,730035.02,7064365.55,13839.2964949279,3067.8,1868.25,212.51,1199.55,10383.84,1,0,1,0,0,0,0
DE,2018-2019,15,662,Lake Forest School District,Lake Forest South Elementary School,1000790,1000790,8500100300000.0,100079000097,448.0,KG-03,2.0,448,September Count Day,11742.5399999999,1321.67,13064.21,5260657.92,592108.16,5852766.08,13239.3564949279,3011.56,1864.65,174.76,1146.91,9877.89,1,0,1,0,0,0,0
DE,2018-2019,69,568,Las Americas Aspira Academy,Las Americas ASPIRA Academy,1000050,1000050,,100005000342,785.0,KG-08,3.0,785,September Count Day,13564.18,663.61,14227.79,10647881.3,520933.85,11168815.15,,3702.15,3071.08,32.54,631.07,10493.1,1,0,1,0,0,0,1
DE,2018-2019,16,783,Laurel School District,Laurel Elementary School,1000810,1000810,8500300200000.0,100081000364,1088.0,01-05,2.0,1088,September Count Day,9390.23,720.55,10110.78,10216570.24,783958.4,11000528.64,10062.3224395081,1821.90999999999,1578.83,477.47,243.08,7811.4,1,0,1,0,0,0,0
DE,2018-2019,16,782,Laurel School District,Laurel Intermediate Middle School,1000810,1000810,8500300200000.0,100081000365,631.0,06-08,3.0,631,September Count Day,10365.66,1640.69,12006.35,6540731.46,1035275.39,7576006.85,11957.8924395081,2734.9,1606.92,512.71,1127.98,8758.74,1,0,1,0,0,0,0
DE,2018-2019,16,756,Laurel School District,Laurel Senior High School,1000810,1000810,8500300200000.0,100081000100,590.0,09-12,4.0,590,September Count Day,11528.2,754.87,12283.07,6801638,445373.3,7247011.3,12234.6124395081,2234.55,2008.79,529.11,225.76,9519.41,1,0,1,0,0,0,0
DE,2018-2019,16,752,Laurel School District,North Laurel Elementary School,1000810,1000810,8500300200000.0,100081000101,212.0,PK-KG,1.0,212,September Count Day,18284.07,1624.49,19908.56,3876222.84,344391.88,4220614.72,19860.1024395081,3517.56999999999,3008.99,1115.91,508.58,15275.08,1,0,1,0,0,0,0
DE,2018-2019,18,668,Milford School District,Banneker (Benjamin) Elementary School,1001080,1001080,8500300400000.0,100108000107,530.0,01-05,2.0,530,September Count Day,11526.99,1286.47,12813.46,6109304.7,681829.1,6791133.8,13076.220127007,3022.45,2102.21,366.23,920.24,9424.77999999999,1,0,1,0,0,0,0
DE,2018-2019,18,675,Milford School District,Milford Central Academy,1001080,1001080,8500300400000.0,100108000345,966.0,06-08,3.0,966,September Count Day,11078.2899999999,740.26,11818.55,10701628.1399999,715091.16,11416719.2999999,12081.310127007,2339.10999999999,1922.48999999999,323.64,416.62,9155.8,1,0,1,0,0,0,0
DE,2018-2019,18,678,Milford School District,Milford Senior High School,1001080,1001080,8500300400000.0,100108000111,1098.0,09-12,4.0,1098,September Count Day,11771.3299999999,672.85,12444.18,12924920.3399999,738789.3,13663709.64,12706.940127007,2648.57,2334.52,358.8,314.05,9436.81,1,0,1,0,0,0,0
DE,2018-2019,18,673,Milford School District,Mispillion Elementary,1001080,1001080,8500300400000.0,100108000344,547.0,01-05,2.0,547,September Count Day,11176.51,974.599999999999,12151.11,6113550.97,533106.2,6646657.17,12413.870127007,2436.98,1808.84,346.46,628.14,9367.67,1,0,1,0,0,0,0
DE,2018-2019,18,670,Milford School District,Morris (Evelyn I.) Early Childhood,1001080,1001080,8500300400000.0,100108000002,376.0,PK-KG,1.0,376,September Count Day,15561.87,1253.27,16815.14,5851263.12,471229.52,6322492.64,17077.900127007,3289.94,2553.19,516.52,736.75,13008.68,1,0,1,0,0,0,0
DE,2018-2019,18,672,Milford School District,Ross (Lulu M.) Elementary School,1001080,1001080,8500300400000.0,100108000109,656.0,01-05,2.0,656,September Count Day,11104.91,1242.33,12347.24,7284820.96,814968.48,8099789.43999999,12610.000127007,2870.14,2068.68,440.87,801.46,9036.23,1,0,1,0,0,0,0
DE,2018-2019,88,587,MOT Charter School,MOT Charter School,1000019,1000019,,100001900123,1314.0,KG-12,4.0,1314,September Count Day,10528.06,219.19,10747.25,13833870.84,288015.66,14121886.5,10662.8614916286,2744.19,2558.5,33.5,185.69,7969.56,1,0,1,0,0,0,0
DE,2018-2019,38,80,New Castle County Vocational-Technical School District,Delcastle Technical High School,1001280,1001280,8500280100000.0,100128000154,1558.0,09-12,4.0,1558,September Count Day,17707.13,1068.96,18776.09,27587708.54,1665439.68,29253148.22,19293.3606793186,4091.19,3505.84,483.61,585.35,14201.29,1,0,1,0,0,0,0
DE,2018-2019,38,66,New Castle County Vocational-Technical School District,Hodgson (Paul M.) Vocational Technical High School,1001280,1001280,8500280100000.0,100128000296,1119.0,09-12,4.0,1119,September Count Day,17784.14,294.72,18078.86,19900452.66,329791.68,20230244.34,18596.1306793186,3671.59,3464.55,87.68,207.04,14319.59,1,0,1,0,0,0,0
DE,2018-2019,38,26,New Castle County Vocational-Technical School District,Howard High School of Technology,1001280,1001280,8500280100000.0,100128000297,834.0,09-12,4.0,834,September Count Day,17682.23,1034.78,18717.01,14746979.82,863006.52,15609986.3399999,19234.2806793186,4691.53,3907.42,250.67,784.11,13774.81,1,0,1,0,0,0,0
DE,2018-2019,38,44,New Castle County Vocational-Technical School District,St. Georges Technical High School,1001280,1001280,8500280100000.0,100128000181,1126.0,09-12,4.0,1126,September Count Day,16914.85,292.11,17206.96,19046121.1,328915.86,19375036.9599999,17724.2306793186,3498.87,3327.74,120.98,171.13,13587.11,1,0,1,0,0,0,0
DE,2018-2019,89,588,Newark Charter School,Newark Charter School,1000015,1000015,,100001500112,2386.0,KG-12,4.0,2386,September Count Day,11802.5099999999,231.89,12034.4,28160788.8599999,553289.539999999,28714078.4,12379.2958927075,2417.24,2205.76,20.41,211.48,9596.75,1,0,1,0,0,0,0
DE,2018-2019,86,585,Odyssey Charter School,Odyssey Charter School,1000026,1000026,,100002600259,1803.0,KG-12,4.0,1803,September Count Day,11239.32,289.45,11528.77,20264493.96,521878.35,20786372.31,12002.2185246811,2478.33,2266.54,77.66,211.79,8972.77999999999,1,0,1,0,0,0,0
DE,2018-2019,39,652,POLYTECH School District,POLYTECH High School,1000750,1000750,8500170100000.0,100075000092,1199.0,09-12,4.0,1199,September Count Day,16397.16,360.16,16757.32,19660194.84,431831.84,20092026.68,16739.7831526272,4116.51,3788.91,32.56,327.6,12608.25,1,0,1,0,0,0,0
DE,2018-2019,71,570,Positive Outcomes Charter School,Positive Outcomes Charter School,1000005,1000005,,100000500013,120.0,07-12,4.0,120,September Count Day,26522.0599999999,733.27,27255.33,3182647.19999999,87992.4,3270639.6,26808.3333333333,6527.05,5796.85,3.07,730.2,20725.21,1,0,1,0,0,0,0
DE,2018-2019,87,586,Providence Creek Academy Charter School,Providence Creek Academy Charter School,1000018,1000018,,100001800122,690.0,KG-08,3.0,690,September Count Day,9807.59999999999,57.3,9864.9,6767243.99999999,39537,6806781,10857.9710144928,2085.19,2027.89,0,57.3,7779.70999999999,1,0,1,0,0,0,0
DE,2018-2019,32,252,Red Clay Consolidated School District,Baltz (Austin D.) Elementary School,1001300,1001300,8500260500000.0,100130000264,525.0,KG-05,2.0,525,September Count Day,15755.83,1554.4,17310.23,8271810.75,816060,9087870.75,18437.9300180822,4154.96,2719.97,119.41,1434.99,13035.86,1,0,1,0,0,0,0
DE,2018-2019,32,261,Red Clay Consolidated School District,Brandywine Springs School,1001300,1001300,8500260500000.0,100130000104,997.0,KG-08,3.0,997,September Count Day,13687.32,246.63,13933.95,13646258.04,245890.11,13892148.15,15061.6500180822,2427.25,2247.8,67.18,179.45,11439.52,1,0,1,0,0,0,0
DE,2018-2019,32,286,Red Clay Consolidated School District,Calloway (Cab) School of the Arts,1001300,1001300,8500260500000.0,100130000004,932.0,06-12,4.0,932,September Count Day,13135.56,258.12,13393.68,12242341.92,240567.84,12482909.76,14521.3800180822,2651.35,2497,103.77,154.35,10638.56,1,0,1,0,0,0,0
DE,2018-2019,32,295,Red Clay Consolidated School District,Charter School of Wilmington,1001300,1001300,8500260500000.0,100000400012,972.0,09-12,4.0,972,September Count Day,9490.68,177.65,9668.33,9224940.96,172675.8,9397616.76,10796.0300180822,1450.79,1283.15999999999,10.02,167.63,8207.52,1,0,1,0,0,0,0
DE,2018-2019,32,284,Red Clay Consolidated School District,Conrad Schools of Science,1001300,1001300,8500260500000.0,100130000270,1158.0,06-12,4.0,1158,September Count Day,12487.44,265.96,12753.4,14460455.52,307981.68,14768437.2,13881.1000180822,2325.71,2160.47,100.72,165.24,10326.97,1,0,1,0,0,0,0
DE,2018-2019,32,578,Red Clay Consolidated School District,Delaware Military Academy,1001300,1001300,8500260500000.0,100001600143,581.0,09-12,4.0,581,September Count Day,10112.15,265.42,10377.57,5875159.14999999,154209.02,6029368.17,11505.2700180822,1961.47,1836.02,139.97,125.45,8276.13,1,0,1,0,0,0,0
DE,2018-2019,32,290,Red Clay Consolidated School District,Dickinson (John) High School,1001300,1001300,8500260500000.0,100130000275,827.0,06-12,4.0,827,September Count Day,16232.48,248.55,16481.03,13424260.9599999,205550.85,13629811.8099999,17608.7300180822,3122.27,2927.93,54.21,194.34,13304.55,1,0,1,0,0,0,0
DE,2018-2019,32,292,Red Clay Consolidated School District,duPont (Alexis I.) High School,1001300,1001300,8500260500000.0,100130000276,880.0,09-12,4.0,880,September Count Day,16030.14,368.71,16398.85,14106523.2,324464.8,14430987.9999999,17526.5500180822,2865.04,2662.92,166.59,202.12,13367.22,1,0,1,0,0,0,0
DE,2018-2019,32,274,Red Clay Consolidated School District,duPont (Alexis I.) Middle School,1001300,1001300,8500260500000.0,100130000272,489.0,06-08,3.0,489,September Count Day,14388.27,1129.83,15518.1,7035864.03,552486.87,7588350.9,16645.8000180822,3216.61,2488.9,402.12,727.71,11899.3699999999,1,0,1,0,0,0,0
DE,2018-2019,32,276,Red Clay Consolidated School District,duPont (H.B.) Middle School,1001300,1001300,8500260500000.0,100130000269,779.0,06-08,3.0,779,September Count Day,14147.79,341.57,14489.36,11021128.41,266083.029999999,11287211.44,15617.0600180822,2499.7,2220.25,62.12,279.45,11927.54,1,0,1,0,0,0,0
DE,2018-2019,32,530,Red Clay Consolidated School District,First State School,1001300,1001300,8500260500000.0,100130000116,24.0,01-12,4.0,24,September Count Day,82625.61,1250.15999999999,83875.77,1983014.64,30003.8399999999,2013018.48,85003.4700180822,48785,47752.67,217.83,1032.33,34872.94,1,0,1,0,0,0,0
DE,2018-2019,32,240,Red Clay Consolidated School District,Forest Oak Elementary School,1001300,1001300,8500260500000.0,100130000265,508.0,KG-05,2.0,508,September Count Day,14519.38,672.17,15191.55,7375845.04,341462.36,7717307.39999999,16319.2500180822,3104.97,2475.84,43.04,629.13,12043.54,1,0,1,0,0,0,0
DE,2018-2019,32,242,Red Clay Consolidated School District,Heritage Elementary School,1001300,1001300,8500260500000.0,100130000262,523.0,KG-05,2.0,523,September Count Day,14588.15,236.64,14824.79,7629602.45,123762.72,7753365.17,15952.4900180822,2552.86,2355.96,39.74,196.9,12232.1899999999,1,0,1,0,0,0,0
DE,2018-2019,32,244,Red Clay Consolidated School District,Highlands Elementary School,1001300,1001300,8500260500000.0,100130000261,297.0,KG-05,2.0,297,September Count Day,14935.93,4010.37,18946.3,4435971.21,1191079.89,5627051.1,20074.0000180822,6652.7,2749.65,107.32,3903.05,12186.2799999999,1,0,1,0,0,0,0
DE,2018-2019,32,246,Red Clay Consolidated School District,Lewis (William C.) Dual Language Elementary School,1001300,1001300,8500260500000.0,100130000258,427.0,KG-05,2.0,427,September Count Day,16046.79,2089.95,18136.74,6851979.33,892408.649999999,7744387.98,19264.4400180822,4694.32,2701.04,96.67,1993.28,13345.75,1,0,1,0,0,0,0
DE,2018-2019,32,250,Red Clay Consolidated School District,Linden Hill Elementary School,1001300,1001300,8500260500000.0,100130000334,591.0,KG-05,2.0,591,September Count Day,13093.03,217.42,13310.45,7737980.73,128495.22,7866475.95,14438.1500180822,2447.14,2266.34,36.62,180.8,10826.69,1,0,1,0,0,0,0
DE,2018-2019,32,256,Red Clay Consolidated School District,Marbrook Elementary School,1001300,1001300,8500260500000.0,100130000255,419.0,KG-05,2.0,419,September Count Day,16320.5399999999,1498.22,17818.76,6838306.25999999,627754.18,7466060.43999999,18946.4600180822,4225.16,2774.34,47.4,1450.82,13546.1999999999,1,0,1,0,0,0,0
DE,2018-2019,32,294,Red Clay Consolidated School District,McKean (Thomas) High School,1001300,1001300,8500260500000.0,100130000274,848.0,09-12,4.0,848,September Count Day,17784.34,348.74,18133.08,15081120.32,295731.52,15376851.84,19260.7800180822,3413.67,3175.26,110.33,238.41,14609.08,1,0,1,0,0,0,0
DE,2018-2019,32,516,Red Clay Consolidated School District,Meadowood Program,1001300,1001300,8500260500000.0,100130000249,159.0,KG-12,4.0,159,September Count Day,98566.51,1172.09,99738.6,15672075.09,186362.31,15858437.4,100866.300018082,25338.78,24366.97,200.28,971.81,74199.54,1,0,1,0,0,0,0
DE,2018-2019,32,264,Red Clay Consolidated School District,Mote (Anna P.) Elementary School,1001300,1001300,8500260500000.0,100130000254,376.0,KG-05,2.0,376,September Count Day,17639.59,1409.11,19048.7,6632485.84,529825.36,7162311.2,20176.4000180822,4068.14,2704.87,45.84,1363.27,14934.72,1,0,1,0,0,0,0
DE,2018-2019,32,270,Red Clay Consolidated School District,North Star Elementary School,1001300,1001300,8500260500000.0,100130000179,650.0,KG-05,2.0,650,September Count Day,13214.45,215.32,13429.77,8589392.5,139958,8729350.5,14557.4700180822,2162.75,1984.03,36.6,178.72,11230.42,1,0,1,0,0,0,0
DE,2018-2019,32,529,Red Clay Consolidated School District,Red Clay Early Years Program,1001300,1001300,8500260500000.0,100130000389,,PK-PK,1.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,32,254,Red Clay Consolidated School District,Richardson Park Elementary School,1001300,1001300,8500260500000.0,100130000252,549.0,KG-05,2.0,549,September Count Day,15777.68,2016.84,17794.52,8661946.32,1107245.16,9769191.48,18922.2200180822,4493.72,2684.09,207.21,1809.63,13093.59,1,0,1,0,0,0,0
DE,2018-2019,32,526,Red Clay Consolidated School District,Richardson Park Learning Center,1001300,1001300,8500260500000.0,100130000248,298.0,UG-UG,0.0,298,September Count Day,42089.26,6101.8,48191.06,12542599.48,1818336.4,14360935.8799999,49318.7600180822,12370.01,10469.17,4200.96,1900.84,31620.09,1,0,1,0,0,1,0
DE,2018-2019,32,260,Red Clay Consolidated School District,Richey Elementary School,1001300,1001300,8500260500000.0,100130000315,408.0,KG-05,2.0,408,September Count Day,16212.41,847.1,17059.51,6614663.28,345616.8,6960280.07999999,18187.2100180822,3222.91,2422.7,46.89,800.21,13789.71,1,0,1,0,0,0,0
DE,2018-2019,32,248,Red Clay Consolidated School District,Shortlidge (Evan G.) Academy,1001300,1001300,8500260500000.0,100130000219,369.0,KG-02,2.0,369,September Count Day,16270.9499999999,2769.43,19040.38,6003980.55,1021919.67,7025900.22,20168.0800180822,5015.51,2754.98,508.9,2260.53,13515.97,1,0,1,0,0,0,0
DE,2018-2019,32,280,Red Clay Consolidated School District,Skyline Middle School,1001300,1001300,8500260500000.0,100130000267,613.0,06-08,3.0,613,September Count Day,17267,601.77,17868.77,10584671,368885.01,10953556.01,18996.4700180822,3319.39,2821.92,104.3,497.47,14445.08,1,0,1,0,0,0,0
DE,2018-2019,32,282,Red Clay Consolidated School District,Stanton Middle School,1001300,1001300,8500260500000.0,100130000266,734.0,06-08,3.0,734,September Count Day,14525.7699999999,690.37,15216.14,10661915.18,506731.58,11168646.76,16343.8400180822,3080.02,2488.55,98.9,591.47,12037.22,1,0,1,0,0,0,0
DE,2018-2019,32,266,Red Clay Consolidated School District,Warner Elementary School,1001300,1001300,8500260500000.0,100130000250,378.0,03-05,2.0,378,September Count Day,19724.28,3421.47,23145.75,7455777.84,1293315.66,8749093.5,24273.4500180822,6365.09,3435.3,491.68,2929.79,16288.98,1,0,1,0,0,0,0
DE,2018-2019,32,271,Red Clay Consolidated School District,William F. Cooke Jr. Elementary,1001300,1001300,8500260500000.0,100130000371,656.0,KG-05,2.0,656,September Count Day,12950.83,216.56,13167.39,8495744.48,142063.36,8637807.84,14295.0900180822,2205.77,2027.15,37.94,178.62,10923.68,1,0,1,0,0,0,0
DE,2018-2019,23,761,Seaford School District,Blades Elementary School,1001530,1001530,8500300600000.0,100153000020,423.0,KG-02,2.0,423,September Count Day,13176.1199999999,1521.54,14697.66,5573498.76,643611.42,6217110.18,15774.8572183488,3309.93,2018.33,229.94,1291.6,11157.7899999999,1,0,1,0,0,0,0
DE,2018-2019,23,762,Seaford School District,Frederick Douglass Elementary School,1001530,1001530,8500300600000.0,100153000157,476.0,03-05,2.0,476,September Count Day,12857.43,1171.79,14029.22,6120136.68,557772.04,6677908.72,15106.4172183488,3012.25,2049.14,208.68,963.11,10808.2899999999,1,0,1,0,0,0,0
DE,2018-2019,23,759,Seaford School District,Seaford Central Elementary School,1001530,1001530,8500300600000.0,100153000155,428.0,03-05,2.0,428,September Count Day,12702.49,996.03,13698.52,5436665.72,426300.839999999,5862966.56,14775.7172183488,2872.3,2090.08,213.81,782.22,10612.41,1,0,1,0,0,0,0
DE,2018-2019,23,764,Seaford School District,Seaford Middle School,1001530,1001530,8500300600000.0,100153000156,824.0,06-08,3.0,824,September Count Day,11468.61,1031.07,12499.68,9450134.64,849601.68,10299736.32,13576.8772183488,2471.23,1705.63,265.47,765.6,9762.98,1,0,1,0,0,0,0
DE,2018-2019,23,766,Seaford School District,Seaford Senior High School,1001530,1001530,8500300600000.0,100153000158,790.0,09-12,4.0,790,September Count Day,13890.9,1055.62999999999,14946.53,10973811,833947.7,11807758.7,16023.7272183488,2645.27,1973.35,383.71,671.92,11917.55,1,0,1,0,0,0,0
DE,2018-2019,23,768,Seaford School District,Sussex Orthopedic Program,1001530,1001530,8500300600000.0,100153000322,46.0,PK-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,23,760,Seaford School District,West Seaford Elementary School,1001530,1001530,8500300600000.0,100153000160,432.0,PK-02,2.0,432,September Count Day,11852.13,953.03,12805.16,5120120.16,411708.959999999,5531829.12,13882.3572183488,2632.43,1919.1,239.7,713.33,9933.03,1,0,1,0,0,0,0
DE,2018-2019,24,680,Smyrna School District,Clayton Elementary School,1001620,1001620,8500100400000.0,100162000302,522.0,KG-04,2.0,522,September Count Day,10808.4,645.72,11454.12,5641984.8,337065.84,5979050.64,11352.8819803198,2253.98,1683.62,75.36,570.36,9124.78,1,0,1,0,0,0,0
DE,2018-2019,24,696,Smyrna School District,Clayton Intermediate School,1001620,1001620,8500100400000.0,100162000352,515.0,05-06,2.0,515,September Count Day,10730.5299999999,241.19,10971.72,5526222.94999999,124212.85,5650435.8,10870.4819803198,1805.12,1639.57,75.64,165.55,9090.96,1,0,1,0,0,0,0
DE,2018-2019,24,686,Smyrna School District,Moore (John Bassett) School,1001620,1001620,8500100400000.0,100162000300,467.0,04-06,2.0,467,September Count Day,12455.4399999999,284.9,12740.34,5816690.47999999,133048.3,5949738.78,12639.1019803198,2136.97,1941.42,89.35,195.55,10514.0199999999,1,0,1,0,0,0,0
DE,2018-2019,24,684,Smyrna School District,North Smyrna Elementary School,1001620,1001620,8500100400000.0,100162000301,566.0,PK-03,2.0,566,September Count Day,15268.96,977.47,16246.43,8642231.36,553248.02,9195479.38,16145.1919803198,3417.85,2589.89,149.51,827.96,12679.07,1,0,1,0,0,0,0
DE,2018-2019,24,682,Smyrna School District,Smyrna Elementary School,1001620,1001620,8500100400000.0,100162000298,570.0,KG-03,2.0,570,September Count Day,11918.85,763.34,12682.19,6793744.5,435103.8,7228848.3,12580.9519803198,2593.99,1911.76,81.11,682.23,10007.09,1,0,1,0,0,0,0
DE,2018-2019,24,688,Smyrna School District,Smyrna High School,1001620,1001620,8500100400000.0,100162000299,1552.0,09-12,4.0,1552,September Count Day,12521.02,361.38,12882.4,19432623.04,560861.76,19993484.8,12781.1619803198,2391.08999999999,2187.24,157.53,203.85,10333.78,1,0,1,0,0,0,0
DE,2018-2019,24,685,Smyrna School District,Smyrna Middle School,1001620,1001620,8500100400000.0,100162000141,968.0,07-08,3.0,968,September Count Day,12358.39,379.2,12737.59,11962921.52,367065.6,12329987.12,12636.3519803198,2331.52999999999,2076.77,124.44,254.76,10281.62,1,0,1,0,0,0,0
DE,2018-2019,24,681,Smyrna School District,Sunnyside Elementary School,1001620,1001620,8500100400000.0,100162000216,531.0,KG-04,2.0,531,September Count Day,11814.66,733.59,12548.25,6273584.46,389536.29,6663120.75,12447.0119803198,2471.04,1821.7,84.25,649.34,9992.96,1,0,1,0,0,0,0
DE,2018-2019,77,576,Sussex Academy,Sussex Academy,1000011,1000011,,100001100091,795.0,06-12,4.0,795,September Count Day,11028.0399999999,245.68,11273.72,8767291.79999999,195315.6,8962607.4,11327.0440251572,3136.1,2910.85,20.43,225.25,8117.19,1,0,1,0,0,0,0
DE,2018-2019,9614,4090,Sussex Montessori School,Sussex Montessori School,1000063,1000063,,100006300387,,,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
DE,2018-2019,40,770,Sussex Technical School District,Sussex Technical High School,1001680,1001680,8500353300000.0,100168000170,1240.0,09-12,4.0,1240,September Count Day,17798.23,490.72,18288.95,22069805.2,608492.8,22678298,18799.1935483871,4380.49,4109.08,219.31,271.41,13689.15,1,0,1,0,0,0,0
DE,2018-2019,35,779,Woodbridge School District,Phillis Wheatley Elementary School,1001850,1001850,8500350300000.0,100185000370,605.0,03-05,2.0,605,September Count Day,12099.38,1048.63999999999,13148.02,7320124.89999999,634427.2,7954552.1,14242.0067141726,3111.93,2400.01,336.72,711.92,9699.36999999999,1,0,1,0,0,0,0
DE,2018-2019,35,776,Woodbridge School District,Woodbridge Early Childhood Education Center,1001850,1001850,8500350300000.0,100185000193,612.0,PK-02,2.0,612,September Count Day,13907.65,1061.86,14969.51,8511481.79999999,649858.32,9161340.12,16063.4967141726,3117.68,2417.81,361.99,699.87,11489.84,1,0,1,0,0,0,0
DE,2018-2019,35,780,Woodbridge School District,Woodbridge High School,1001850,1001850,8500350300000.0,100185000194,638.0,09-12,4.0,638,September Count Day,13673.08,1224.4,14897.48,8723425.04,781167.2,9504592.24,15991.4667141726,3578.41999999999,2876.74,522.72,701.68,10796.34,1,0,1,0,0,0,0
DE,2018-2019,35,775,Woodbridge School District,Woodbridge Middle School,1001850,1001850,8500350300000.0,100185000073,671.0,06-08,3.0,671,September Count Day,11419.07,1359.03,12778.1,7662195.97,911909.13,8574105.1,13872.0867141726,3208.05,2489.25,640.23,718.8,8929.82,1,0,1,0,0,0,0
