state,year,distid_stateassigned,schoolid_stateassigned,distname,complexname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_HI,enrollmetric,pp_stloc_raw_HI,pp_fed_raw_HI,pp_total_raw_HI,pp_site_stloc_raw_HI,pp_site_fed_raw_HI,pp_site_raw_HI,pp_centshare_stloc_raw_HI,pp_centshare_fed_raw_HI,pp_centshare_raw_HI,schoolstloc_raw_HI,schoolfed_raw_HI,schooltot_raw_HI,pp_total_norm_NERDS,pp_fringebenefits_st_raw_HI,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
HI,2018-2019,1,200,Hawaii Department of Education,Aiea-Moanalua-Radford,Aiea Elem,1500030,1500030,12000000030000,150003000178,331.0,PK-06,2,326.0,October Count Day,16378.0,1366.0,17744.0,9334.0,587.0,9921.0,2524.0,779.0,3303.0,5339228.0,445316.0,5784544.0,17759.82667,4520,1,0,0,1,0,0,0
HI,2018-2019,1,202,Hawaii Department of Education,Aiea-Moanalua-Radford,Aiea High,1500030,1500030,12000000030000,150003000177,971.0,09-12,4,971.0,October Count Day,15125.0,1334.0,16459.0,8081.0,555.0,8636.0,2524.0,779.0,3303.0,14686375.0,1295314.0,15981689.0,16486.0266,4520,1,0,0,1,0,0,0
HI,2018-2019,1,201,Hawaii Department of Education,Aiea-Moanalua-Radford,Aiea Int,1500030,1500030,12000000030000,150003000176,602.0,07-08,3,602.0,October Count Day,15632.0,2151.0,17783.0,8588.0,1372.0,9960.0,2524.0,779.0,3303.0,9410464.0,1294902.0,10705366.0,17798.48675,4520,1,0,0,1,0,0,0
HI,2018-2019,1,203,Hawaii Department of Education,Aiea-Moanalua-Radford,Aliamanu Elem,1500030,1500030,12000000030000,150003000175,631.0,PK-06,2,614.0,October Count Day,15211.0,791.0,16002.0,8167.0,12.0,8179.0,2524.0,779.0,3303.0,9339554.0,485674.0,9825228.0,16033.00976,4520,1,0,0,1,0,0,0
HI,2018-2019,1,204,Hawaii Department of Education,Aiea-Moanalua-Radford,Aliamanu Middle,1500030,1500030,12000000030000,150003000174,749.0,07-08,3,749.0,October Count Day,14511.0,1360.0,15871.0,7467.0,581.0,8048.0,2524.0,779.0,3303.0,10868739.0,1018640.0,11887379.0,15903.15155,4520,1,0,0,1,0,0,0
HI,2018-2019,1,209,Hawaii Department of Education,Aiea-Moanalua-Radford,Hickam Elem,1500030,1500030,12000000030000,150003000170,594.0,PK-06,2,582.0,October Count Day,14115.0,1236.0,15351.0,7071.0,457.0,7528.0,2524.0,779.0,3303.0,8214930.0,719352.0,8934282.0,15387.68381,4520,1,0,0,1,0,0,0
HI,2018-2019,1,215,Hawaii Department of Education,Aiea-Moanalua-Radford,Makalapa Elem,1500030,1500030,12000000030000,150003000107,603.0,PK-06,2,582.0,October Count Day,15968.0,1624.0,17592.0,8924.0,845.0,9769.0,2524.0,779.0,3303.0,9293376.0,945168.0,10238544.0,17609.15149,4520,1,0,0,1,0,0,0
HI,2018-2019,1,217,Hawaii Department of Education,Aiea-Moanalua-Radford,Moanalua Elem,1500030,1500030,12000000030000,150003000104,647.0,PK-06,2,643.0,October Count Day,13660.0,1136.0,14796.0,6616.0,357.0,6973.0,2524.0,779.0,3303.0,8783380.0,730448.0,9513828.0,14837.52113,4520,1,0,0,1,0,0,0
HI,2018-2019,1,218,Hawaii Department of Education,Aiea-Moanalua-Radford,Moanalua High,1500030,1500030,12000000030000,150003000103,1976.0,09-12,4,1976.0,October Count Day,13692.0,1102.0,14794.0,6648.0,323.0,6971.0,2524.0,779.0,3303.0,27055392.0,2177552.0,29232944.0,14835.53856,4520,1,0,0,1,0,0,0
HI,2018-2019,1,219,Hawaii Department of Education,Aiea-Moanalua-Radford,Moanalua Middle,1500030,1500030,12000000030000,150003000156,853.0,07-08,3,853.0,October Count Day,13481.0,1108.0,14589.0,6437.0,329.0,6766.0,2524.0,779.0,3303.0,11499293.0,945124.0,12444417.0,14632.32532,4520,1,0,0,1,0,0,0
HI,2018-2019,1,220,Hawaii Department of Education,Aiea-Moanalua-Radford,Mokulele Elem,1500030,1500030,12000000030000,150003000155,285.0,PK-06,2,273.0,October Count Day,17830.0,1395.0,19225.0,10786.0,616.0,11402.0,2524.0,779.0,3303.0,4867590.0,380835.0,5248425.0,19227.91843,4520,1,0,0,1,0,0,0
HI,2018-2019,1,221,Hawaii Department of Education,Aiea-Moanalua-Radford,Nimitz Elem,1500030,1500030,12000000030000,150003000154,690.0,PK-06,2,671.0,October Count Day,14555.0,1002.0,15557.0,7511.0,223.0,7734.0,2524.0,779.0,3303.0,9766405.0,672342.0,10438747.0,15591.88834,4520,1,0,0,1,0,0,0
HI,2018-2019,1,222,Hawaii Department of Education,Aiea-Moanalua-Radford,Pearl Harbor Elem,1500030,1500030,12000000030000,150003000153,550.0,PK-06,2,525.0,October Count Day,15471.0,1586.0,17057.0,8427.0,807.0,9234.0,2524.0,779.0,3303.0,8122275.0,832650.0,8954925.0,17078.81449,4520,1,0,0,1,0,0,0
HI,2018-2019,1,223,Hawaii Department of Education,Aiea-Moanalua-Radford,Pearl Harbor Kai Elem,1500030,1500030,12000000030000,150003000152,428.0,PK-06,2,412.0,October Count Day,16334.0,996.0,17330.0,9290.0,217.0,9507.0,2524.0,779.0,3303.0,6729608.0,410352.0,7139960.0,17349.43505,4520,1,0,0,1,0,0,0
HI,2018-2019,1,243,Hawaii Department of Education,Aiea-Moanalua-Radford,Pearl Ridge Elem,1500030,1500030,12000000030000,150003000151,527.0,PK-06,2,518.0,October Count Day,14041.0,904.0,14945.0,6997.0,125.0,7122.0,2524.0,779.0,3303.0,7273238.0,468272.0,7741510.0,14985.22246,4520,1,0,0,1,0,0,0
HI,2018-2019,1,224,Hawaii Department of Education,Aiea-Moanalua-Radford,Radford High,1500030,1500030,12000000030000,150003000150,1244.0,09-12,4,1244.0,October Count Day,14441.0,1008.0,15449.0,7397.0,229.0,7626.0,2524.0,779.0,3303.0,17964604.0,1253952.0,19218556.0,15484.82965,4520,1,0,0,1,0,0,0
HI,2018-2019,1,225,Hawaii Department of Education,Aiea-Moanalua-Radford,Red Hill Elem,1500030,1500030,12000000030000,150003000149,474.0,PK-06,2,466.0,October Count Day,14354.0,1179.0,15533.0,7310.0,400.0,7710.0,2524.0,779.0,3303.0,6688964.0,549414.0,7238378.0,15568.09752,4520,1,0,0,1,0,0,0
HI,2018-2019,1,239,Hawaii Department of Education,Aiea-Moanalua-Radford,Salt Lake Elem,1500030,1500030,12000000030000,150003000148,738.0,PK-06,2,726.0,October Count Day,14051.0,990.0,15041.0,7007.0,211.0,7218.0,2524.0,779.0,3303.0,10201026.0,718740.0,10919766.0,15080.38574,4520,1,0,0,1,0,0,0
HI,2018-2019,1,227,Hawaii Department of Education,Aiea-Moanalua-Radford,Scott Elem,1500030,1500030,12000000030000,150003000147,471.0,PK-06,2,463.0,October Count Day,14791.0,1183.0,15974.0,7747.0,404.0,8151.0,2524.0,779.0,3303.0,6848233.0,547729.0,7395962.0,16005.25381,4520,1,0,0,1,0,0,0
HI,2018-2019,1,228,Hawaii Department of Education,Aiea-Moanalua-Radford,Shafter Elem,1500030,1500030,12000000030000,150003000146,423.0,PK-06,2,411.0,October Count Day,15503.0,787.0,16290.0,8459.0,8.0,8467.0,2524.0,779.0,3303.0,6371733.0,323457.0,6695190.0,16318.49959,4520,1,0,0,1,0,0,0
HI,2018-2019,1,233,Hawaii Department of Education,Aiea-Moanalua-Radford,Waimalu Elem,1500030,1500030,12000000030000,150003000140,417.0,PK-06,2,401.0,October Count Day,16757.0,1613.0,18370.0,9713.0,834.0,10547.0,2524.0,779.0,3303.0,6719557.0,646813.0,7366370.0,18380.37052,4520,1,0,0,1,0,0,0
HI,2018-2019,1,235,Hawaii Department of Education,Aiea-Moanalua-Radford,Webling Elem,1500030,1500030,12000000030000,150003000139,423.0,PK-06,2,415.0,October Count Day,14751.0,848.0,15599.0,7707.0,69.0,7776.0,2524.0,779.0,3303.0,6121665.0,351920.0,6473585.0,15633.52227,4520,1,0,0,1,0,0,0
HI,2018-2019,1,400,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Baldwin High,1500030,1500030,12000000030000,150003000056,1322.0,09-12,4,1322.0,October Count Day,14370.0,935.0,15305.0,7326.0,156.0,7482.0,2524.0,779.0,3303.0,18997140.0,1236070.0,20233210.0,15342.08474,4520,1,0,0,1,0,0,0
HI,2018-2019,1,401,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Haiku Elem,1500030,1500030,12000000030000,150003000057,456.0,PK-05,2,452.0,October Count Day,14505.0,1511.0,16016.0,7461.0,732.0,8193.0,2524.0,779.0,3303.0,6556260.0,682972.0,7239232.0,16046.88774,4520,1,0,0,1,0,0,0
HI,2018-2019,1,404,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Iao Int,1500030,1500030,12000000030000,150003000059,987.0,06-08,3,987.0,October Count Day,13598.0,1557.0,15155.0,6554.0,778.0,7332.0,2524.0,779.0,3303.0,13421226.0,1536759.0,14957985.0,15193.39213,4520,1,0,0,1,0,0,0
HI,2018-2019,1,405,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Kahului Elem,1500030,1500030,12000000030000,150003000060,1003.0,PK-05,2,989.0,October Count Day,13566.0,1257.0,14823.0,6522.0,478.0,7000.0,2524.0,779.0,3303.0,13416774.0,1243173.0,14659947.0,14864.2858,4520,1,0,0,1,0,0,0
HI,2018-2019,1,420,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Kalama Int,1500030,1500030,12000000030000,150003000233,900.0,06-08,3,900.0,October Count Day,14841.0,1695.0,16536.0,7797.0,916.0,8713.0,2524.0,779.0,3303.0,13356900.0,1525500.0,14882400.0,16562.35548,4520,1,0,0,1,0,0,0
HI,2018-2019,1,431,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Kamalii Elem,1500030,1500030,12000000030000,150003000253,485.0,PK-05,2,472.0,October Count Day,14929.0,1165.0,16094.0,7885.0,386.0,8271.0,2524.0,779.0,3303.0,7046488.0,549880.0,7596368.0,16124.2079,4520,1,0,0,1,0,0,0
HI,2018-2019,1,435,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Kekaulike High,1500030,1500030,12000000030000,150003000251,1097.0,09-12,4,1097.0,October Count Day,14774.0,1005.0,15779.0,7730.0,226.0,7956.0,2524.0,779.0,3303.0,16207078.0,1102485.0,17309563.0,15811.95341,4520,1,0,0,1,0,0,0
HI,2018-2019,1,409,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Kihei Elem,1500030,1500030,12000000030000,150003000064,704.0,PK-05,2,690.0,October Count Day,14664.0,1485.0,16149.0,7620.0,706.0,8326.0,2524.0,779.0,3303.0,10118160.0,1024650.0,11142810.0,16178.72853,4520,1,0,0,1,0,0,0
HI,2018-2019,1,412,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Kula Elem,1500030,1500030,12000000030000,150003000067,451.0,PK-05,2,451.0,October Count Day,14799.0,1087.0,15886.0,7755.0,308.0,8063.0,2524.0,779.0,3303.0,6674349.0,490237.0,7164586.0,15918.02081,4520,1,0,0,1,0,0,0
HI,2018-2019,1,416,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Lihikai Elem,1500030,1500030,12000000030000,150003000071,871.0,PK-05,2,855.0,October Count Day,14632.0,1580.0,16212.0,7588.0,801.0,8389.0,2524.0,779.0,3303.0,12510360.0,1350900.0,13861260.0,16241.17943,4520,1,0,0,1,0,0,0
HI,2018-2019,1,430,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Lokelani Int,1500030,1500030,12000000030000,150003000238,551.0,06-08,3,551.0,October Count Day,14944.0,1486.0,16430.0,7900.0,707.0,8607.0,2524.0,779.0,3303.0,8234144.0,818786.0,9052930.0,16457.27936,4520,1,0,0,1,0,0,0
HI,2018-2019,1,417,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Makawao Elem,1500030,1500030,12000000030000,150003000072,562.0,PK-05,2,551.0,October Count Day,15398.0,1607.0,17005.0,8354.0,828.0,9182.0,2524.0,779.0,3303.0,8484298.0,885457.0,9369755.0,17027.26772,4520,1,0,0,1,0,0,0
HI,2018-2019,1,418,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Maui High,1500030,1500030,12000000030000,150003000073,2017.0,09-12,4,2017.0,October Count Day,13822.0,984.0,14806.0,6778.0,205.0,6983.0,2524.0,779.0,3303.0,27878974.0,1984728.0,29863702.0,14847.43397,4520,1,0,0,1,0,0,0
HI,2018-2019,1,428,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Maui Waena Int,1500030,1500030,12000000030000,150003000241,1155.0,06-08,3,1155.0,October Count Day,13855.0,1549.0,15404.0,6811.0,770.0,7581.0,2524.0,779.0,3303.0,16002525.0,1789095.0,17791620.0,15440.22187,4520,1,0,0,1,0,0,0
HI,2018-2019,1,422,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Paia Elem,1500030,1500030,12000000030000,150003000076,440.0,PK-05,2,432.0,October Count Day,13403.0,1314.0,14717.0,6359.0,535.0,6894.0,2524.0,779.0,3303.0,5790096.0,567648.0,6357744.0,14759.20969,4520,1,0,0,1,0,0,0
HI,2018-2019,1,433,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Pomaikai Elem,1500030,1500030,12000000030000,150003000292,606.0,PK-05,2,599.0,October Count Day,14385.0,1504.0,15889.0,7341.0,725.0,8066.0,2524.0,779.0,3303.0,8616615.0,900896.0,9517511.0,15920.99466,4520,1,0,0,1,0,0,0
HI,2018-2019,1,426,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Pukalani Elem,1500030,1500030,12000000030000,150003000077,405.0,PK-05,2,392.0,October Count Day,15320.0,1640.0,16960.0,8276.0,861.0,9137.0,2524.0,779.0,3303.0,6005440.0,642880.0,6648320.0,16982.65994,4520,1,0,0,1,0,0,0
HI,2018-2019,1,436,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Puu Kukui Elem,1500030,1500030,12000000030000,150003000297,774.0,PK-05,2,764.0,October Count Day,13547.0,805.0,14352.0,6503.0,26.0,6529.0,2524.0,779.0,3303.0,10349908.0,615020.0,10964928.0,14397.39099,4520,1,0,0,1,0,0,0
HI,2018-2019,1,424,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Waihee Elem,1500030,1500030,12000000030000,150003000079,617.0,PK-05,2,604.0,October Count Day,15239.0,1497.0,16736.0,8195.0,718.0,8913.0,2524.0,779.0,3303.0,9204356.0,904188.0,10108544.0,16760.6123,4520,1,0,0,1,0,0,0
HI,2018-2019,1,425,Hawaii Department of Education,Baldwin-Kekaulike-Maui,Wailuku Elem,1500030,1500030,12000000030000,150003000080,696.0,PK-05,2,682.0,October Count Day,15522.0,1443.0,16965.0,8478.0,664.0,9142.0,2524.0,779.0,3303.0,10586004.0,984126.0,11570130.0,16987.61636,4520,1,0,0,1,0,0,0
HI,2018-2019,1,251,Hawaii Department of Education,Campbell-Kapolei,Barbers Point Elem,1500030,1500030,12000000030000,150003000135,540.0,PK-05,2,518.0,October Count Day,14680.0,1843.0,16523.0,7636.0,1064.0,8700.0,2524.0,779.0,3303.0,7604240.0,954674.0,8558914.0,16549.46878,4520,1,0,0,1,0,0,0
HI,2018-2019,1,252,Hawaii Department of Education,Campbell-Kapolei,Campbell High,1500030,1500030,12000000030000,150003000134,3095.0,09-12,4,3095.0,October Count Day,13754.0,1281.0,15035.0,6710.0,502.0,7212.0,2524.0,779.0,3303.0,42568630.0,3964695.0,46533325.0,15074.43803,4520,1,0,0,1,0,0,0
HI,2018-2019,1,254,Hawaii Department of Education,Campbell-Kapolei,Ewa Beach Elem,1500030,1500030,12000000030000,150003000132,821.0,PK-06,2,808.0,October Count Day,14028.0,1284.0,15312.0,6984.0,505.0,7489.0,2524.0,779.0,3303.0,11334624.0,1037472.0,12372096.0,15349.02373,4520,1,0,0,1,0,0,0
HI,2018-2019,1,253,Hawaii Department of Education,Campbell-Kapolei,Ewa Elem,1500030,1500030,12000000030000,150003000133,1086.0,PK-06,2,1067.0,October Count Day,13881.0,1351.0,15232.0,6837.0,572.0,7409.0,2524.0,779.0,3303.0,14811027.0,1441517.0,16252544.0,15269.721,4520,1,0,0,1,0,0,0
HI,2018-2019,1,296,Hawaii Department of Education,Campbell-Kapolei,Ewa Makai Middle,1500030,1500030,12000000030000,150003000296,869.0,06-08,3,869.0,October Count Day,13920.0,1405.0,15325.0,6876.0,626.0,7502.0,2524.0,779.0,3303.0,12096480.0,1220945.0,13317425.0,15361.91042,4520,1,0,0,1,0,0,0
HI,2018-2019,1,280,Hawaii Department of Education,Campbell-Kapolei,Holomua Elem,1500030,1500030,12000000030000,150003000248,1150.0,PK-06,2,1137.0,October Count Day,14995.0,1141.0,16136.0,7951.0,362.0,8313.0,2524.0,779.0,3303.0,17049315.0,1297317.0,18346632.0,16165.84183,4520,1,0,0,1,0,0,0
HI,2018-2019,1,293,Hawaii Department of Education,Campbell-Kapolei,Hookele Elem,1500030,1500030,12000000030000,150003000300,873.0,PK-05,2,861.0,October Count Day,13277.0,1130.0,14407.0,6233.0,351.0,6584.0,2524.0,779.0,3303.0,11431497.0,972930.0,12404427.0,14451.91162,4520,1,0,0,1,0,0,0
HI,2018-2019,1,279,Hawaii Department of Education,Campbell-Kapolei,Ilima Int,1500030,1500030,12000000030000,150003000129,875.0,07-08,3,875.0,October Count Day,13257.0,1293.0,14550.0,6213.0,514.0,6727.0,2524.0,779.0,3303.0,11599875.0,1131375.0,12731250.0,14593.66524,4520,1,0,0,1,0,0,0
HI,2018-2019,1,256,Hawaii Department of Education,Campbell-Kapolei,Iroquois Point Elem,1500030,1500030,12000000030000,150003000128,701.0,PK-06,2,690.0,October Count Day,15215.0,1220.0,16435.0,8171.0,441.0,8612.0,2524.0,779.0,3303.0,10498350.0,841800.0,11340150.0,16462.23578,4520,1,0,0,1,0,0,0
HI,2018-2019,1,281,Hawaii Department of Education,Campbell-Kapolei,Kaimiloa Elem,1500030,1500030,12000000030000,150003000127,647.0,PK-06,2,633.0,October Count Day,14581.0,1353.0,15934.0,7537.0,574.0,8111.0,2524.0,779.0,3303.0,9229773.0,856449.0,10086222.0,15965.60244,4520,1,0,0,1,0,0,0
HI,2018-2019,1,282,Hawaii Department of Education,Campbell-Kapolei,Kapolei Elem,1500030,1500030,12000000030000,150003000166,828.0,PK-05,2,818.0,October Count Day,15247.0,1376.0,16623.0,8203.0,597.0,8800.0,2524.0,779.0,3303.0,12472046.0,1125568.0,13597614.0,16648.59719,4520,1,0,0,1,0,0,0
HI,2018-2019,1,292,Hawaii Department of Education,Campbell-Kapolei,Kapolei High,1500030,1500030,12000000030000,150003000261,1996.0,09-12,4,1996.0,October Count Day,13925.0,1071.0,14996.0,6881.0,292.0,7173.0,2524.0,779.0,3303.0,27794300.0,2137716.0,29932016.0,15035.77795,4520,1,0,0,1,0,0,0
HI,2018-2019,1,291,Hawaii Department of Education,Campbell-Kapolei,Kapolei Middle,1500030,1500030,12000000030000,150003000259,1526.0,06-08,3,1526.0,October Count Day,14143.0,962.0,15105.0,7099.0,183.0,7282.0,2524.0,779.0,3303.0,21582218.0,1468012.0,23050230.0,15143.82792,4520,1,0,0,1,0,0,0
HI,2018-2019,1,294,Hawaii Department of Education,Campbell-Kapolei,Keoneula Elem,1500030,1500030,12000000030000,150003000291,1082.0,PK-06,2,1072.0,October Count Day,13089.0,1021.0,14110.0,6045.0,242.0,6287.0,2524.0,779.0,3303.0,14031408.0,1094512.0,15125920.0,14157.50024,4520,1,0,0,1,0,0,0
HI,2018-2019,1,259,Hawaii Department of Education,Campbell-Kapolei,Makakilo Elem,1500030,1500030,12000000030000,150003000123,493.0,PK-05,2,485.0,October Count Day,14784.0,936.0,15720.0,7740.0,157.0,7897.0,2524.0,779.0,3303.0,7170240.0,453960.0,7624200.0,15753.46765,4520,1,0,0,1,0,0,0
HI,2018-2019,1,286,Hawaii Department of Education,Campbell-Kapolei,Mauka Lani Elem,1500030,1500030,12000000030000,150003000121,623.0,PK-05,2,608.0,October Count Day,14962.0,1002.0,15964.0,7918.0,223.0,8141.0,2524.0,779.0,3303.0,9096896.0,609216.0,9706112.0,15995.34097,4520,1,0,0,1,0,0,0
HI,2018-2019,1,269,Hawaii Department of Education,Campbell-Kapolei,Pohakea Elem,1500030,1500030,12000000030000,150003000112,493.0,PK-06,2,489.0,October Count Day,13716.0,1107.0,14823.0,6672.0,328.0,7000.0,2524.0,779.0,3303.0,6707124.0,541323.0,7248447.0,14864.2858,4520,1,0,0,1,0,0,0
HI,2018-2019,1,335,Hawaii Department of Education,Castle-Kahuku,Ahuimanu Elem,1500030,1500030,12000000030000,150003000157,315.0,PK-06,2,314.0,October Count Day,14995.0,805.0,15800.0,7951.0,26.0,7977.0,2524.0,779.0,3303.0,4708430.0,252770.0,4961200.0,15832.77037,4520,1,0,0,1,0,0,0
HI,2018-2019,1,301,Hawaii Department of Education,Castle-Kahuku,Castle High,1500030,1500030,12000000030000,150003000100,1129.0,09-12,4,1129.0,October Count Day,15220.0,1302.0,16522.0,8176.0,523.0,8699.0,2524.0,779.0,3303.0,17183380.0,1469958.0,18653338.0,16548.4775,4520,1,0,0,1,0,0,0
HI,2018-2019,1,303,Hawaii Department of Education,Castle-Kahuku,Hauula Elem,1500030,1500030,12000000030000,150003000002,350.0,PK-06,2,341.0,October Count Day,17332.0,1968.0,19300.0,10288.0,1189.0,11477.0,2524.0,779.0,3303.0,5910212.0,671088.0,6581300.0,19302.26474,4520,1,0,0,1,0,0,0
HI,2018-2019,1,304,Hawaii Department of Education,Castle-Kahuku,Heeia Elem,1500030,1500030,12000000030000,150003000003,437.0,PK-06,2,424.0,October Count Day,16110.0,1529.0,17639.0,9066.0,750.0,9816.0,2524.0,779.0,3303.0,6830640.0,648296.0,7478936.0,17655.74184,4520,1,0,0,1,0,0,0
HI,2018-2019,1,305,Hawaii Department of Education,Castle-Kahuku,Kaaawa Elem,1500030,1500030,12000000030000,150003000004,132.0,PK-06,2,132.0,October Count Day,16082.0,1168.0,17250.0,9038.0,389.0,9427.0,2524.0,779.0,3303.0,2122824.0,154176.0,2277000.0,17270.13233,4520,1,0,0,1,0,0,0
HI,2018-2019,1,306,Hawaii Department of Education,Castle-Kahuku,Kahaluu Elem,1500030,1500030,12000000030000,150003000006,276.0,PK-06,2,267.0,October Count Day,17522.0,1518.0,19040.0,10478.0,739.0,11217.0,2524.0,779.0,3303.0,4678374.0,405306.0,5083680.0,19044.53087,4520,1,0,0,1,0,0,0
HI,2018-2019,1,331,Hawaii Department of Education,Castle-Kahuku,Kahuku Elem,1500030,1500030,12000000030000,150003000236,430.0,PK-06,2,424.0,October Count Day,14715.0,1255.0,15970.0,7671.0,476.0,8147.0,2524.0,779.0,3303.0,6239160.0,532120.0,6771280.0,16001.28867,4520,1,0,0,1,0,0,0
HI,2018-2019,1,307,Hawaii Department of Education,Castle-Kahuku,Kahuku High & Int,1500030,1500030,12000000030000,150003000007,1381.0,07-12,4,1381.0,October Count Day,15168.0,1454.0,16622.0,8124.0,675.0,8799.0,2524.0,779.0,3303.0,20947008.0,2007974.0,22954982.0,16647.60591,4520,1,0,0,1,0,0,0
HI,2018-2019,1,313,Hawaii Department of Education,Castle-Kahuku,Kaneohe Elem,1500030,1500030,12000000030000,150003000013,635.0,PK-06,2,631.0,October Count Day,14407.0,1105.0,15512.0,7363.0,326.0,7689.0,2524.0,779.0,3303.0,9090817.0,697255.0,9788072.0,15547.28055,4520,1,0,0,1,0,0,0
HI,2018-2019,1,315,Hawaii Department of Education,Castle-Kahuku,Kapunahala Elem,1500030,1500030,12000000030000,150003000014,538.0,PK-06,2,531.0,October Count Day,14809.0,1189.0,15998.0,7765.0,410.0,8175.0,2524.0,779.0,3303.0,7863579.0,631359.0,8494938.0,16029.04463,4520,1,0,0,1,0,0,0
HI,2018-2019,1,318,Hawaii Department of Education,Castle-Kahuku,King Int,1500030,1500030,12000000030000,150003000016,641.0,07-08,3,641.0,October Count Day,15041.0,1556.0,16597.0,7997.0,777.0,8774.0,2524.0,779.0,3303.0,9641281.0,997396.0,10638677.0,16622.82381,4520,1,0,0,1,0,0,0
HI,2018-2019,1,319,Hawaii Department of Education,Castle-Kahuku,Laie Elem,1500030,1500030,12000000030000,150003000017,651.0,PK-06,2,633.0,October Count Day,14265.0,1156.0,15421.0,7221.0,377.0,7598.0,2524.0,779.0,3303.0,9029745.0,731748.0,9761493.0,15457.0737,4520,1,0,0,1,0,0,0
HI,2018-2019,1,323,Hawaii Department of Education,Castle-Kahuku,Parker Elem,1500030,1500030,12000000030000,150003000021,327.0,PK-06,2,314.0,October Count Day,18609.0,1624.0,20233.0,11565.0,845.0,12410.0,2524.0,779.0,3303.0,5843226.0,509936.0,6353162.0,20227.13281,4520,1,0,0,1,0,0,0
