state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_VT,enrollmetric,pp_stloc_raw_VT,pp_fed_raw_VT,pp_total_raw_VT,schoolstloc_raw_VT,schoolfed_raw_VT,schooltot_raw_VT,pp_total_norm_NERDS,su_id_raw_VT,su_name_raw_VT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
VT,2018-2019,U055,PS076,Addison Central Unified School District,BINGHAM MEMORIAL SCHOOL,5000402.0,5000402,46500180200000.0,500040200095,88.0,PK-06,2.0,76,October Count Day,13010,397,13407,988760,30172,1018932,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS043,Addison Central Unified School District,BRIDPORT CENTRAL SCHOOL,5000402.0,5000402,46500180200000.0,500040200052,81.0,PK-06,2.0,58,October Count Day,18254,557,18811,1058732,32306,1091038,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS179,Addison Central Unified School District,MIDDLEBURY ID#4,5000402.0,5000402,46500180200000.0,500040200187,538.0,PK-06,2.0,433,October Count Day,13370,408,13778,5789210,176664,5965874,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS180,Addison Central Unified School District,MIDDLEBURY UNION HIGH SCHOOL,5000402.0,5000402,46500180200000.0,500040200189,524.0,09-12,4.0,524,October Count Day,13572,414,13986,7111728,216936,7328664,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS366,Addison Central Unified School District,MIDDLEBURY UNION MIDDLE SCHOOL #3,5000402.0,5000402,46500180200000.0,500040200469,271.0,07-08,3.0,271,October Count Day,14587,445,15032,3953077,120595,4073672,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS244,Addison Central Unified School District,RIPTON ELEMENTARY SCHOOL,5000402.0,5000402,46500180200000.0,500040200259,55.0,PK-06,2.0,46,October Count Day,17819,543,18362,819674,24978,844652,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS259,Addison Central Unified School District,SALISBURY COMMUNITY SCHOOL,5000402.0,5000402,46500180200000.0,500040200445,106.0,PK-06,2.0,90,October Count Day,16791,512,17303,1511190,46080,1557270,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS268,Addison Central Unified School District,SHOREHAM ELEMENTARY SCHOOL,5000402.0,5000402,46500180200000.0,500040200288,102.0,PK-06,2.0,81,October Count Day,14589,445,15034,1181709,36045,1217754,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U055,PS336,Addison Central Unified School District,WEYBRIDGE ELEMENTARY SCHOOL,5000402.0,5000402,46500180200000.0,500040200376,62.0,PK-06,2.0,55,October Count Day,15008,458,15466,825440,25190,850630,,SU003,ADDISON CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U054,PS002,Addison Northwest Unified School District,ADDISON CENTRAL SCHOOL,5000398.0,5000398,46500180300000.0,500039800001,79.0,PK-06,2.0,66,October Count Day,15125,723,15848,998250,47718,1045968,,SU002,ADDISON NORTHWEST SU,1,0,1,0,0,0,1
VT,2018-2019,U054,PS108,Addison Northwest Unified School District,FERRISBURGH CENTRAL SCHOOL,5000398.0,5000398,46500180300000.0,500039800133,157.0,PK-06,2.0,122,October Count Day,15825,756,16581,1930650,92232,2022882,,SU002,ADDISON NORTHWEST SD,1,0,1,0,0,0,1
VT,2018-2019,U054,PS311,Addison Northwest Unified School District,VERGENNES UES #44,5000398.0,5000398,46500180300000.0,500039800349,264.0,PK-06,2.0,229,October Count Day,11903,569,12472,2725787,130301,2856088,,SU002,ADDISON NORTHWEST SD,1,0,1,0,0,0,1
VT,2018-2019,U054,PS312,Addison Northwest Unified School District,VERGENNES UHS #5,5000398.0,5000398,46500180300000.0,500039800350,470.0,07-12,4.0,470,October Count Day,11590,554,12144,5447300,260380,5707680,,SU002,ADDISON NORTHWEST SD,1,0,1,0,0,0,1
VT,2018-2019,T003,PS010,Alburg School District,ALBURGH COMMUNITY ED CENTER,5001770.0,5001770,46500700100000.0,500177000004,222.0,PK-08,3.0,187,October Count Day,12463,0,12463,2330581,0,2330581,,SU024,GRAND ISLE SU,1,0,1,0,0,1,1
VT,2018-2019,T005,PS011,Arlington School District,ARLINGTON MEMORIAL HIGH SCHOOL,5001830.0,5001830,46500200400000.0,500183000005,200.0,06-12,4.0,200,October Count Day,12607,0,12607,2521400,0,2521400,14434.52736,SU060,BATTENKILL VALLEY SU,1,0,1,0,0,0,0
VT,2018-2019,T005,PS109,Arlington School District,FISHER SCHOOL,5001830.0,5001830,46500200400000.0,500183000006,201.0,PK-05,2.0,159,October Count Day,16226,0,16226,2579934,0,2579934,18053.52736,SU060,BATTENKILL VALLEY SU,1,0,1,0,0,0,0
VT,2018-2019,T009,PS017,Barnard School District,BARNARD ACADEMY,5001950.0,5001950,46501400500000.0,500195000011,82.0,PK-06,2.0,60,October Count Day,15056,0,15056,903360,0,903360,18283.31707,SU051,WINDSOR CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U097,PS381,Barre Unified Union School District #97,BARRE CITY ELEM/MIDDLE SCHOOL,5002010.0,5000445,46501200100000.0,500044500055,,PK-08,3.0,770,October Count Day,11549,0,11549,8892730,0,8892730,12930.46861,SU061,BARRE SU,1,0,1,0,0,0,0
VT,2018-2019,U097,PS020,Barre Unified Union School District #97,BARRE TOWN ELEMENTARY SCHOOL,5002040.0,5000445,46501200200000.0,500044500024,,PK-08,3.0,691,October Count Day,10377,0,10377,7170507,0,7170507,11934.51897,SU061,BARRE SU,1,0,1,0,0,0,0
VT,2018-2019,U097,VC002,Barre Unified Union School District #97,Central Vermont Career Center,,5000445,,500044500119,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,0
VT,2018-2019,U097,PS276,Barre Unified Union School District #97,SPAULDING UHS #41,,5000445,46501220100000.0,500044500419,,09-12,4.0,669,October Count Day,11126,0,11126,7443294,0,7443294,,SU061,BARRE SU,1,0,1,0,0,0,0
VT,2018-2019,U049,PS021,Barstow Unified School District,BARSTOW MEMORIAL SCHOOL,5000390.0,5000390,46501190600000.0,500039009274,210.0,PK-08,3.0,186,October Count Day,11220,0,11220,2086920,0,2086920,12423.06306,SU036,RUTLAND NORTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U027,PS025,Bellows Falls UHSD #27,BELLOWS FALLS UHS #27,5008246.0,5008246,46501390100000.0,500824600346,332.0,09-12,4.0,332,October Count Day,0,0,0,0,0,0,,SU047,WINDHAM NORTHEAST SU,1,0,1,0,0,1,1
VT,2018-2019,U021,PS036,Blue Mountain USD #21,BLUE MOUNTAIN US #21,5008224.0,5008224,46500920100000.0,500822400334,405.0,PK-12,4.0,369,October Count Day,12429,629,13058,4586301,232101,4818402,,SU027,ORANGE EAST SU,1,0,1,0,0,1,1
VT,2018-2019,T030,PS044,Brighton School District,BRIGHTON ELEMENTARY SCHOOL,5002610.0,5002610,46500500300000.0,500261000054,101.0,PK-08,3.0,87,October Count Day,13065,808,13873,1136655,70296,1206951,,SU031,NORTH COUNTRY SU,1,0,1,0,0,1,1
VT,2018-2019,T037,PS052,Burlington School District,BURLINGTON SENIOR HIGH SCHOOL,5002820.0,5002820,46500400500000.0,500282000063,945.0,09-12,4.0,945,October Count Day,10891,960,11851,10291995,907200,11199195,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,VC004,Burlington School District,Burlington Technical Center,5002820.0,5002820,46500400500000.0,500282000080,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,1
VT,2018-2019,T037,PS080,Burlington School District,C P SMITH SCHOOL,5002820.0,5002820,46500400500000.0,500282000064,280.0,PK-05,2.0,280,October Count Day,11905,1050,12955,3333400,294000,3627400,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,PS065,Burlington School District,CHAMPLAIN ELEMENTARY SCHOOL,5002820.0,5002820,46500400500000.0,500282000065,675.0,PK-05,2.0,305,October Count Day,11113,980,12093,3389465,298900,3688365,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,PS094,Burlington School District,EDMUNDS ELEMENTARY SCHOOL,5002820.0,5002820,46500400500000.0,500282000071,295.0,PK-05,2.0,295,October Count Day,12445,1097,13542,3671275,323615,3994890,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,PS095,Burlington School District,EDMUNDS MIDDLE SCHOOL,5002820.0,5002820,46500400500000.0,500282000066,407.0,06-08,3.0,407,October Count Day,12332,1088,13420,5019124,442816,5461940,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,PS337,Burlington School District,INTEGRATED ARTS ACAD AT HO WHEELER,5002820.0,5002820,46500400500000.0,500282000073,291.0,PK-05,2.0,266,October Count Day,13540,1194,14734,3601640,317604,3919244,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,PS155,Burlington School District,J J FLYNN SCHOOL,5002820.0,5002820,46500400500000.0,500282000068,340.0,PK-05,2.0,300,October Count Day,13471,1188,14659,4041300,356400,4397700,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,PS169,Burlington School District,LYMAN C HUNT MIDDLE SCHOOL,5002820.0,5002820,46500400500000.0,500282000070,409.0,06-08,3.0,409,October Count Day,12346,1089,13435,5049514,445401,5494915,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T037,PS159,Burlington School District,SUSTAIN ACAD AT LAWRENCE BARNES,5002820.0,5002820,46500400500000.0,500282000069,192.0,PK-05,2.0,173,October Count Day,16448,1451,17899,2845504,251023,3096527,,SU015,BURLINGTON SD,1,0,1,0,0,0,1
VT,2018-2019,T038,PS055,Cabot School District,CABOT SCHOOL,5002850.0,5002850,46501200400000.0,500285000074,163.0,PK-12,4.0,143,October Count Day,15053,0,15053,2152579,0,2152579,16983.24699,SU009,CALEDONIA CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U078,PS018,Caledonia Cooperative Unified School District,BARNET ELEMENTARY SCHOOL,5000412.0,5000412,46500380400000.0,500041200421,191.0,PK-08,3.0,170,October Count Day,13210,0,13210,2245700,0,2245700,,SU009,CALEDONIA CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U078,PS316,Caledonia Cooperative Unified School District,WALDEN SCHOOL,5000412.0,5000412,46500380400000.0,500041200448,77.0,PK-08,3.0,66,October Count Day,18069,0,18069,1192554,0,1192554,,SU009,CALEDONIA CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,U078,PS324,Caledonia Cooperative Unified School District,WATERFORD ELEMENTARY SCHOOL,5000412.0,5000412,46500380400000.0,500041200363,155.0,PK-08,3.0,138,October Count Day,12221,0,12221,1686498,0,1686498,,SU009,CALEDONIA CENTRAL SU,1,0,1,0,0,0,1
VT,2018-2019,T040,PS057,Cambridge School District,CAMBRIDGE ELEMENTARY SCHOOL,5002910.0,5002910,46500800200000.0,500291000077,333.0,PK-06,2.0,276,October Count Day,10835,733,11568,2990460,202308,3192768,,SU025,LAMOILLE NORTH SU,1,0,1,0,0,1,1
VT,2018-2019,T041,PS059,Canaan School District,CANAAN SCHOOLS,5002940.0,5002940,46500500400000.0,500294000426,197.0,PK-12,4.0,178,October Count Day,14959,0,14959,2662702,0,2662702,17001.12183,SU019,ESSEX NORTH SU,1,0,1,0,0,0,0
VT,2018-2019,U066,PS122,Champlain Islands Unified Union School District #66,GRAND ISLE  SCHOOL,5004290.0,5000435,46500700200000.0,500043500140,,PK-06,2.0,156,October Count Day,11842,0,11842,1847352,0,1847352,17127.3,SU024,GRAND ISLE SU,1,0,1,0,0,0,0
VT,2018-2019,U066,PS148,Champlain Islands Unified Union School District #66,ISLE LA MOTTE ELEMENTARY SCHOOL,5004890.0,5000435,46500700300000.0,500043500164,,PK-06,2.0,28,October Count Day,14133,0,14133,395724,0,395724,19314.93103,SU024,GRAND ISLE SU,1,0,1,0,0,0,0
VT,2018-2019,U066,PS209,Champlain Islands Unified Union School District #66,NORTH HERO SCHOOL,5006090.0,5000435,46500700400000.0,500043500221,,PK-06,2.0,51,October Count Day,10376,0,10376,529176,0,529176,13759.2,SU024,GRAND ISLE SU,1,0,1,0,0,0,0
VT,2018-2019,U056,PS066,Champlain Valley Unified School District,CHAMPLAIN VALLEY UHS #15,5000396.0,5000396,46500470500000.0,500039600082,1291.0,09-12,4.0,1291,October Count Day,11523,241,11764,14876193,311131,15187324,,SU014,CHAMPLAIN VALLEY SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U056,PS068,Champlain Valley Unified School District,CHARLOTTE CENTRAL SCHOOL,5000396.0,5000396,46500470500000.0,500039600084,412.0,PK-08,3.0,354,October Count Day,13151,275,13426,4655454,97350,4752804,,SU014,CHAMPLAIN VALLEY SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U056,PS143,Champlain Valley Unified School District,HINESBURG COMMUNITY SCHOOL,5000396.0,5000396,46500470500000.0,500039600158,593.0,PK-08,3.0,512,October Count Day,11430,239,11669,5852160,122368,5974528,,SU014,CHAMPLAIN VALLEY SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U056,PS264,Champlain Valley Unified School District,SHELBURNE COMMUNITY SCHOOL,5000396.0,5000396,46500470500000.0,500039600284,857.0,PK-08,3.0,720,October Count Day,11757,246,12003,8465040,177120,8642160,,SU014,CHAMPLAIN VALLEY SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U056,PS398,Champlain Valley Unified School District,WILLISTON SCHOOLS,5000396.0,5000396,46500470500000.0,500039600243,1091.0,PK-08,3.0,980,October Count Day,11635,244,11879,11402300,239120,11641420,,SU014,CHAMPLAIN VALLEY SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,T044,PS067,Charleston School District,CHARLESTON ELEM SCHOOL,5003060.0,5003060,46501000500000.0,500306000083,102.0,PK-08,3.0,84,October Count Day,13168,1233,14401,1106112,103572,1209684,,SU031,NORTH COUNTRY SU,1,0,1,0,0,1,1
VT,2018-2019,T050,PS072,Colchester School District,COLCHESTER HIGH SCHOOL,5003240.0,5003240,46500400700000.0,500324000087,632.0,09-12,4.0,632,October Count Day,13060,0,13060,8253920,0,8253920,,SU007,COLCHESTER SD,1,0,1,0,0,0,1
VT,2018-2019,T050,PS073,Colchester School District,COLCHESTER MIDDLE SCHOOL,5003240.0,5003240,46500400700000.0,500324000088,496.0,06-08,3.0,496,October Count Day,11187,0,11187,5548752,0,5548752,,SU007,COLCHESTER SD,1,0,1,0,0,0,1
VT,2018-2019,T050,PS174,Colchester School District,MALLETTS BAY SCHOOL,5003240.0,5003240,46500400700000.0,500324000090,483.0,03-05,2.0,483,October Count Day,9695,0,9695,4682685,0,4682685,,SU007,COLCHESTER SD,1,0,1,0,0,0,1
VT,2018-2019,T050,PS227,Colchester School District,PORTERS POINT SCHOOL,5003240.0,5003240,46500400700000.0,500324000091,492.0,PK-02,2.0,241,October Count Day,13347,0,13347,3216627,0,3216627,,SU007,COLCHESTER SD,1,0,1,0,0,0,1
VT,2018-2019,T050,PS309,Colchester School District,UNION MEMORIAL SCHOOL,5003240.0,5003240,46500400700000.0,500324000092,250.0,PK-02,2.0,250,October Count Day,12209,0,12209,3052250,0,3052250,,SU007,COLCHESTER SD,1,0,1,0,0,0,1
VT,2018-2019,T054,PS077,Coventry School District,COVENTRY VILLAGE SCHOOL,5003360.0,5003360,46501000600000.0,500336000096,148.0,PK-08,3.0,134,October Count Day,9442,1414,10856,1265228,189476,1454704,,SU031,NORTH COUNTRY SU,1,0,1,0,0,1,1
VT,2018-2019,T055,PS078,Craftsbury School District,CRAFTSBURY SCHOOLS,5003390.0,5003390,46501000700000.0,500339000428,197.0,PK-12,4.0,176,October Count Day,11433,56,11489,2012208,9856,2022064,13884.61421,SU035,ORLEANS SOUTHWEST SU,1,0,1,0,0,0,0
VT,2018-2019,T057,PS082,Danville School District,DANVILLE SCHOOL,5003450.0,5003450,46500300300000.0,500345000451,375.0,PK-12,4.0,336,October Count Day,11959,0,11959,4018224,0,4018224,13833.06933,SU009,CALEDONIA CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,T058,PS084,Derby School District,DERBY ELEMENTARY SCHOOL,5003480.0,5003480,46501000800000.0,500348000429,444.0,PK-06,2.0,376,October Count Day,7795,904,8699,2930920,339904,3270824,,SU031,NORTH COUNTRY SU,1,0,1,0,0,1,1
VT,2018-2019,U067,PS215,Echo Valley Community School District,ORANGE CENTER SCHOOL,5000430.0,5000430,46500980300000.0,500043000551,79.0,05-08,3.0,79,October Count Day,11874,0,11874,938046,0,938046,13569.77895,SU068,CENTRAL VERMONT SU,1,0,1,0,0,0,0
VT,2018-2019,U067,PS322,Echo Valley Community School District,WASHINGTON VILLAGE SCHOOL,5000430.0,5000430,46500980300000.0,500043000548,111.0,PK-04,2.0,92,October Count Day,11193,0,11193,1029756,0,1029756,12888.77895,SU068,CENTRAL VERMONT SU,1,0,1,0,0,0,0
VT,2018-2019,U088,VC005,Enosburgh-Richford Unified Union School District #88,Cold Hollow Career Center,,5000444,,500044400089,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,0
VT,2018-2019,U088,PS096,Enosburgh-Richford Unified Union School District #88,ENOSBURG FALLS ELEMENTARY SCHOOL,5003780.0,5000444,46500600100000.0,500044400113,,PK-05,2.0,213,October Count Day,10683,108,10791,2275479,23004,2298483,15760.92221,SU020,FRANKLIN NORTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U088,PS098,Enosburgh-Richford Unified Union School District #88,ENOSBURG FALLS MIDDLE-HIGH SCHOOL,5003780.0,5000444,46500600100000.0,500044400022,,06-12,4.0,426,October Count Day,10203,104,10307,4346478,44304,4390782,15276.92221,SU020,FRANKLIN NORTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U088,PS241,Enosburgh-Richford Unified Union School District #88,RICHFORD ELEMENTARY SCHOOL,5006810.0,5000444,46500601100000.0,500044400255,,PK-05,2.0,148,October Count Day,12234,0,12234,1810632,0,1810632,16436.93427,SU020,FRANKLIN NORTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U088,PS242,Enosburgh-Richford Unified Union School District #88,RICHFORD JR/SR HIGH SCHOOL,5006810.0,5000444,46500601100000.0,500044400256,,06-12,4.0,231,October Count Day,9978,0,9978,2304918,0,2304918,14180.93427,SU020,FRANKLIN NORTHEAST SU,1,0,1,0,0,0,0
VT,2018-2019,U051,PS009,Essex-Westford Educational Community Unified School District,ALBERT D LAWTON SCHOOL,5000395.0,5000395,46500470400000.0,500039500115,357.0,06-08,3.0,357,October Count Day,12303,330,12633,4392171,117810,4509981,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,PS388,Essex-Westford Educational Community Unified School District,ESSEX COMMUNITY ED CENTER,5000395.0,5000395,46500470400000.0,500039500120,1248.0,09-12,4.0,1248,October Count Day,11635,312,11947,14520480,389376,14909856,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,PS099,Essex-Westford Educational Community Unified School District,ESSEX ELEMENTARY SCHOOL,5000395.0,5000395,46500470400000.0,500039500123,536.0,PK-02,2.0,338,October Count Day,15371,413,15784,5195398,139594,5334992,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,PS101,Essex-Westford Educational Community Unified School District,ESSEX MIDDLE SCHOOL,5000395.0,5000395,46500470400000.0,500039500121,421.0,06-08,3.0,421,October Count Day,11664,313,11977,4910544,131773,5042317,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,PS113,Essex-Westford Educational Community Unified School District,FOUNDERS MEMORIAL SCHOOL,5000395.0,5000395,46500470400000.0,500039500403,419.0,03-05,2.0,419,October Count Day,10921,293,11214,4575899,122767,4698666,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,PS141,Essex-Westford Educational Community Unified School District,HIAWATHA SCHOOL,5000395.0,5000395,46500470400000.0,500039500117,207.0,PK-03,2.0,189,October Count Day,15707,422,16129,2968623,79758,3048381,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,PS292,Essex-Westford Educational Community Unified School District,SUMMIT STREET SCHOOL,5000395.0,5000395,46500470400000.0,500039500452,332.0,PK-03,2.0,204,October Count Day,13660,367,14027,2786640,74868,2861508,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,VC006,Essex-Westford Educational Community Unified School District,The Center for Technology - Essex,5000395.0,5000395,46500470400000.0,500039500122,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,1
VT,2018-2019,U051,PS299,Essex-Westford Educational Community Unified School District,THOMAS FLEMING SCHOOL,5000395.0,5000395,46500470400000.0,500039500453,236.0,04-05,2.0,236,October Count Day,11197,301,11498,2642492,71036,2713528,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U051,PS333,Essex-Westford Educational Community Unified School District,WESTFORD ELEMENTARY SCHOOL,5000395.0,5000395,46500470400000.0,500039500373,198.0,PK-08,3.0,164,October Count Day,13258,356,13614,2174312,58384,2232696,,SU065,ESSEX-WESTFORD SUPERVISORY DISTRICT,1,0,1,0,0,0,1
